eval_prompt,ground_truth,model_output
"for ii in range(int(input())):
	n=int(input())
	a = list(map(int, input().split()))
	m=max(a)
	ans=float(""inf"")
	for jj in range(m,m+4):
		x,y=0,0
		for kk in a:
			{{completion}}
		ans=min(max(((x+y*2)//3*2)+(x+y*2)%3,x*2-1),ans)
	print(ans)","x+=(jj-kk)%2
			y+=(jj-kk)//2","x += jj-kk
y += jj-kk & 1"
"n,k = map(int, input().split())
bb = list(map(int, input().split()))
ans = 0
sofar = 0
sumprog = 0
timeq = []
for ib,b in enumerate(bb[::-1]):
    kk = min(k, n-ib)
    time = (max(0,b-sofar)+kk-1)//kk
    ans += time
    timeq.append(time)
    sumprog += time
    if ib >= k:
        {{completion}}
    sofar += kk*time
    sofar -= sumprog
    # print(time, sofar, timeq, sumprog)
print(ans)
",sumprog -= timeq[ib-k],"if ib >= k:
    K = min(k, key+1)
    dd[-K] -= (i+K-1)//K
    diff += (i+K-1)//K
    moves += (i+K-1)//K
    add -= K*((i+K-1)//K)"
"I = lambda: [int(x) for x in input().split()]
n, k = I()
B, d = I() + [0]*k, [0] * (n + k)

s = total = 0
for i in range(n-1, -1, -1):
    B[i] -= total
    if B[i] > 0:
        {{completion}}
    s += d[i] - d[i + k]
    total += d[i] * dd - s
    
print(sum(d))","dd = min(k, i + 1)
        d[i] = (B[i] + dd - 1)//dd","dd = [0]*(n+k)
for i in range(n-1,-1,-1):
    dd[i] = dd[i+k] = d[i]
    dd[i] += B[i]
    d[i] = min(dd[i],k)
    dd[i] -= d[i]
    total += d[i]"
"#!/usr/bin/env PyPy3

from collections import Counter, defaultdict, deque
import itertools
import re
import math
from functools import reduce
import operator
import bisect
import heapq
import functools
mod=10**9+7

import sys
input=sys.stdin.readline
n,k=map(int,input().split())
b=list(map(int,input().split()))
ans = 0
dec = 0
cnt = [0] * n
tmp = 0
for i in range(k-1,n)[::-1]:
    tmp -= cnt[i]
    dec -= tmp
    #print(tmp,dec)
    if b[i] > dec:
        #print(b[i]-dec)
        x = -(-(b[i]-dec) // k)
        ans += x
        if i - k - 1 >= 0:
            {{completion}}
        dec += x * k
        tmp += x
    #print(ans)
    #tmp -= cnt[i]
#print(cnt)
ma = 0
for i in range(k-1)[::-1]:
    tmp -= cnt[i]
    dec -= tmp
    ma = max(ma,-(-(b[i]-dec) // (i+1)))

print(ans+ma)",cnt[i-k-1] = x,cnt[i] += ma
"n, k = [int(i) for i in input().split()]
a = [int(i) for i in input().split()]

dd = [0]*(len(a)+5)

add = 0
diff = 0
moves = 0
for key, i in reversed([*enumerate(a)]):
    add += diff
    i += add
    diff += dd[-1]
    dd.pop()
    if i > 0:
        {{completion}}
print(moves)
","K = min(k, key+1)
        dd[-K] -= (i+K-1)//K
        diff += (i+K-1)//K
        moves += (i+K-1)//K
        add -= K*((i+K-1)//K)",dd.append(i)
"""""""
take element as ""the tail"" will use more less operations,

use variables s,cnt and closed,
to avoid the inner iteration(update neighbor k elements every time),
complexity is O(n).
""""""
row=lambda:map(int,input().split())
n,k=row()
a=list(row())
closed=[0]*n
s=cnt=res=0
for i in range(n-1,-1,-1):
    # print(i,a[i],'s,cnt:',s,cnt,'closed:',closed)
    s-=cnt
    cnt-=closed[i]
    a[i]-=s
    if a[i]<=0:
        {{completion}}
    th=min(i+1,k)
    need=(a[i]+th-1)//th#equals ceil()
    s+=need*th
    cnt+=need
    res+=need
    if i>=th:
        closed[i-th]+=need
print(res)",continue,closed[i-th]+=need
"""""""
take element as ""the tail"" will use more less operations,

use variables s,cnt and closed,
to avoid the inner iteration(update neighbor k elements every time),
complexity is O(n).
""""""
row=lambda:map(int,input().split())
n,k=row()
a=list(row())
closed=[0]*n
s=cnt=res=0
for i in range(n-1,-1,-1):
    # print(i,a[i],'s,cnt:',s,cnt,'closed:',closed)
    s-=cnt
    cnt-=closed[i]
    a[i]-=s
    if a[i]<=0:
        continue
    th=min(i+1,k)
    need=(a[i]+th-1)//th#equals ceil()
    s+=need*th
    cnt+=need
    res+=need
    if i>=th:
        {{completion}}
print(res)",closed[i-th]+=need,"dd = min(k, i + 1)
        d[i] = (B[i] + dd - 1)//dd"
"import math     
n, k = list(map(int, input().split(' ')))
nums = list(map(int, input().split(' ')))
ans = res = tot = minus = 0
pre = []
prefix = []
for i in range(n)[::-1]:
    if i < n - 1:
        {{completion}}
    nums[i] -= minus
    cur = max(0, math.ceil(nums[i] / k))
    ans += (cur if i >= k else 0)
    pre.append(cur if i >= k else 0)
    tot += (cur if i >= k else 0)
    if len(pre) > k:
        tot -= pre[- k - 1]
    prefix.append(tot)
for i in range(k):
    res = max(res, math.ceil(nums[i] / (i + 1)))
print(ans + res)  ",minus += k * pre[-1] - prefix[-1],tot -= pre[- k - 1]
"import math     
n, k = list(map(int, input().split(' ')))
nums = list(map(int, input().split(' ')))
ans = res = tot = minus = 0
pre = []
prefix = []
for i in range(n)[::-1]:
    if i < n - 1:
        minus += k * pre[-1] - prefix[-1]
    nums[i] -= minus
    cur = max(0, math.ceil(nums[i] / k))
    ans += (cur if i >= k else 0)
    pre.append(cur if i >= k else 0)
    tot += (cur if i >= k else 0)
    if len(pre) > k:
        {{completion}}
    prefix.append(tot)
for i in range(k):
    res = max(res, math.ceil(nums[i] / (i + 1)))
print(ans + res)  ",tot -= pre[- k - 1],minus += k * pre[-1] - prefix[-1]
"I=lambda:[*map(int,input().split())]
def F(g,i):s=g//i;b=g%i;return b*(s+1)**2+(i-b)*s**2
def f(g,c):
	if c>g**2//2:return 0,g**2
	s=0;b=g
	while b-s>1:
		m=(b+s)//2
		if F(g,m)-F(g,m+1)>=c:s=m
		else:{{completion}}
	return s,F(g,b)
n,=I()
a=[0]+I()
m,=I()
G=[a[i+1]-a[i]for i in range(n)]
s=2
b=1<<59
while b-s>1:
	C=0;M=(b+s)//2
	for g in G:a,c=f(g,M);C+=c
	if C>m:b=M
	else:s=M
A=C=0
for g in G:a,c=f(g,b);A+=a;C+=c
print(A+max(0,(C-m-1)//s+1))",b=m,b=m
"from collections import Counter
n, a, m = int(input()), [*map(int, input().split())], int(input())
def energy(l, t):
    x,y = divmod(l, t+1)
    return x*x*(t+1-y)+(x+1)*(x+1)*y
def getdiff(l, diff):
    lo, hi = 0, l
    while lo < hi:
        mid = lo + hi >> 1
        if energy(l, mid) - energy(l, mid+1) < diff: hi = mid
        else: {{completion}}
    return lo, energy(l, lo)
def getsum(d, c=0): a1,a2 = zip(*[getdiff(i, d) for i,_ in a]); return (0 if c else sum(a1[i]*x for i, (_, x) in enumerate(a)), sum(a2[i]*x for i, (_, x) in enumerate(a)))
a = [0] + a
a = Counter([a[i+1]-a[i] for i in range(n)]).items()
lo, hi = 1, m
while lo < hi:
    mid = lo + hi >> 1
    if getsum(mid, 1)[1] > m: hi = mid
    else: lo = mid + 1
lo-=1
a1, a2 = getsum(lo)
print(a1-(m-a2)//lo if lo else a1)",lo = mid + 1,mid = lo + hi >> 1
"# import io,os
# read = io.BytesIO(os.read(0, os.fstat(0).st_size))
# I = lambda: [*map(int, read.readline().split())]

import sys
I=lambda:[*map(int,sys.stdin.readline().split())]

def ff(gap, ints): 
	sml = gap // ints
	bigcount = gap % ints
	return bigcount * (sml + 1) ** 2 + (ints - bigcount) * sml ** 2

def f(gap, c):
	if c > gap ** 2 // 2:
		return 0, gap ** 2
	sml = 0
	big = gap
	while big - sml > 1:
		mid = (big + sml) // 2
		a = ff(gap, mid)
		b = ff(gap, mid + 1)
		if a - b >= c:
			sml = mid
		else:
			{{completion}}
	return sml, ff(gap, big)

n, = I()
a = I()
m, = I()
gaps = [a[0]]
for i in range(n - 1):
	gaps.append(a[i + 1] - a[i])

sml = 2
big = 1 << 59 + 2
while big - sml > 1:
	cost = 0
	mid = (big + sml) // 2
	for g in gaps:
		a, c = f(g, mid)
		cost += c
	if cost > m:
		big = mid
	else:
		sml = mid
abig = 0
cbig = 0
for g in gaps:
	a, c = f(g, big)
	abig += a
	cbig += c

print(abig + max(0, (cbig - m - 1) // sml + 1))",big = mid,big = mid + 1
"from functools import cache
from math import inf
from itertools import accumulate

def solve(A, m):
    n = len(A)
    A.reverse()

    @cache
    def dp(i, val, balance):
        if abs(balance) > m:
            {{completion}}
        if (n - i) * val > m:
            return inf
        if i == n:
            return 0 if balance == 0 else inf

        curr = A[i] + balance
        take = abs(curr - val) + dp(i + 1, val, curr - val)
        skip = dp(i, val + 1, balance)
        return min(take, skip)

    return dp(0, 0, 0)


n, m = map(int, input().split())
A = list(map(int, input().split()))
print(solve(A, m))
",return inf,return inf
"from functools import cache
from math import inf
from itertools import accumulate

def solve(A, m):
    n = len(A)
    A.reverse()

    @cache
    def dp(i, val, balance):
        if abs(balance) > m:
            return inf
        if (n - i) * val > m:
            {{completion}}
        if i == n:
            return 0 if balance == 0 else inf

        curr = A[i] + balance
        take = abs(curr - val) + dp(i + 1, val, curr - val)
        skip = dp(i, val + 1, balance)
        return min(take, skip)

    return dp(0, 0, 0)


n, m = map(int, input().split())
A = list(map(int, input().split()))
print(solve(A, m))
",return inf,return inf
"from itertools import accumulate
I=lambda:map(int,input().split())
n,m=I()
a,inf=[*I()],float('inf')
pre=[0]+[*accumulate(a)]

dp=[[inf]*(m+1) for _ in range(m+1)]
dp[m][0]=0
for i in range(n):
  cur=[[inf]*(m+1) for _ in range(m+1)]
  for lst in reversed(range(m+1)):
    for sums in range(m+1):
      if lst<m:
        {{completion}}
      if sums+lst<=m:
        cur[lst][sums+lst]=min(cur[lst][sums+lst], dp[lst][sums]+abs(pre[i+1]-(sums+lst)))
  dp,cur=cur,dp
print(min(dp[lst][m] for lst in range(m+1)))","dp[lst][sums]=min(dp[lst][sums],dp[lst+1][sums])","cur[lst][sums+lst]=min(cur[lst][sums+lst], dp[lst][sums]+abs(pre[i+1]-(sums+lst)))"
"from itertools import accumulate
I=lambda:map(int,input().split())
n,m=I()
a,inf=[*I()],float('inf')
pre=[0]+[*accumulate(a)]

dp=[[inf]*(m+1) for _ in range(m+1)]
dp[m][0]=0
for i in range(n):
  cur=[[inf]*(m+1) for _ in range(m+1)]
  for lst in reversed(range(m+1)):
    for sums in range(m+1):
      if lst<m:
        dp[lst][sums]=min(dp[lst][sums],dp[lst+1][sums])
      if sums+lst<=m:
        {{completion}}
  dp,cur=cur,dp
print(min(dp[lst][m] for lst in range(m+1)))","cur[lst][sums+lst]=min(cur[lst][sums+lst], dp[lst][sums]+abs(pre[i+1]-(sums+lst)))","dp[lst][sums]=min(dp[lst][sums],dp[lst+1][sums])"
"n,m=map(int,input().split())
a=list(map(int,input().split()))[::-1]

id=[]
for i in range(n):
  for _ in range(a[i]):
    id.append(i)

inf=10**5
dp=[[inf]*(m+1) for i in range(m+1)]
dp[0][0]=0
for i in range(n):
  cost=[]
  for j in id:
    cost.append(abs(i-j))
  cum=[0]
  tmp=0
  for j in cost:
    tmp+=j
    cum.append(tmp)
  
  dp_new=[[inf]*(m+1) for i in range(m+1)]
  for j in range(m+1):
    mx=(m-j)//(n-i)
    for k in range(mx+1):
      if dp[j][k]==inf:{{completion}}
      #print(i,j,k,mx)
      for l in range(k,mx+1):
        #print(l)
        c=cum[l+j]-cum[j]
        dp_new[j+l][l]=min(dp_new[j+l][l],dp[j][k]+c)
  dp=dp_new
print(min(dp[-1]))",continue,"c=cum[l+j]-cum[j]
        dp_new[j+l][l]=min(dp_new[j+l][l],dp[j][k]+c)"
"n,m=map(int,input().split())
a=list(map(int,input().split()))[::-1]

id=[]
for i in range(n):
  for _ in range(a[i]):
    id.append(i)

inf=10**5
dp=[[inf]*(m+1) for i in range(m+1)]
dp[0][0]=0
for i in range(n):
  cost=[]
  for j in id:
    cost.append(abs(i-j))
  cum=[0]
  tmp=0
  for j in cost:
    tmp+=j
    cum.append(tmp)
  
  dp_new=[[inf]*(m+1) for i in range(m+1)]
  for j in range(m+1):
    mx=(m-j)//(n-i)
    for k in range(mx+1):
      if dp[j][k]==inf:continue
      #print(i,j,k,mx)
      for l in range(k,mx+1):
        #print(l)
        {{completion}}
  dp=dp_new
print(min(dp[-1]))","c=cum[l+j]-cum[j]
        dp_new[j+l][l]=min(dp_new[j+l][l],dp[j][k]+c)","cur[lst][sums+lst]=min(cur[lst][sums+lst], dp[lst][sums]+abs(pre[i+1]-(sums+lst)))"
"import sys
tokens = ''.join(sys.stdin.readlines()).split()[::-1]

def next(): return tokens.pop()
def nextInt(): return int(next())
def nextFloat(): return float(next())
def getIntArray(n): return [nextInt() for _ in range(n)]
def getFloatArray(n): return [nextFloat() for _ in range(n)]
def getStringArray(n): return [next() for _ in range(n)]


testcase = True
def solve(testcase = 1):
    N, K = map(int, getIntArray(2))
    A = getIntArray(N)

    s = [set() for i in range(3005)]
    for i in range(N):
        for k in range(1, K + 1):
            s[A[i] // k].add(i)

    ans = 999999999999999999999999999999999999999999999999999999999999999999999
    r = 0
    freq = {}
    for l in range(len(s)):
        while len(freq) < N and r < len(s):
            for v in s[r]:
                if v not in freq: {{completion}}
                freq[v] += 1
            r += 1
        if len(freq) < N: break
        ans = min(ans, r - l - 1)
        for v in s[l]:
            if freq[v] == 1: del freq[v]
            else: freq[v] -= 1
    print(ans)


if testcase is None:
    testcaseCount = 1
    while tokens:
        solve(testcaseCount)
        testcaseCount += 1
else:
    testcaseCount = nextInt() if testcase else 1
    for tc in range(testcaseCount):
        solve(tc + 1)
    assert not tokens",freq[v] = 0,freq[v] -= 1
"import sys
tokens = ''.join(sys.stdin.readlines()).split()[::-1]

def next(): return tokens.pop()
def nextInt(): return int(next())
def nextFloat(): return float(next())
def getIntArray(n): return [nextInt() for _ in range(n)]
def getFloatArray(n): return [nextFloat() for _ in range(n)]
def getStringArray(n): return [next() for _ in range(n)]


testcase = True
def solve(testcase = 1):
    N, K = map(int, getIntArray(2))
    A = getIntArray(N)

    s = [set() for i in range(3005)]
    for i in range(N):
        for k in range(1, K + 1):
            s[A[i] // k].add(i)

    ans = 999999999999999999999999999999999999999999999999999999999999999999999
    r = 0
    freq = {}
    for l in range(len(s)):
        while len(freq) < N and r < len(s):
            for v in s[r]:
                if v not in freq: freq[v] = 0
                freq[v] += 1
            r += 1
        if len(freq) < N: break
        ans = min(ans, r - l - 1)
        for v in s[l]:
            if freq[v] == 1: del freq[v]
            else: {{completion}}
    print(ans)


if testcase is None:
    testcaseCount = 1
    while tokens:
        solve(testcaseCount)
        testcaseCount += 1
else:
    testcaseCount = nextInt() if testcase else 1
    for tc in range(testcaseCount):
        solve(tc + 1)
    assert not tokens",freq[v] -= 1,freq[v] -= 1
"import sys
tokens = ''.join(sys.stdin.readlines()).split()[::-1]

def next(): return tokens.pop()
def nextInt(): return int(next())
def nextFloat(): return float(next())
def getIntArray(n): return [nextInt() for _ in range(n)]
def getFloatArray(n): return [nextFloat() for _ in range(n)]
def getStringArray(n): return [next() for _ in range(n)]


testcase = True
def solve(testcase = 1):
    N = nextInt()
    A = getIntArray(N)

    map = {}
    for i in range(N):
        if A[i] not in map: map[A[i]] = []
        map[A[i]].append(i)

    for color in range(1, N + 1):
        if color not in map:
            print(0, end=' ')
            continue
        ar = map[color]
        oddCount = evenCount = 0
        for i in ar:
            if i % 2 == 0:
                evenCount = max(evenCount, oddCount + 1)
            else:
                {{completion}}
        print(max(oddCount, evenCount), end=' ')
    print()


if testcase is None:
    testcaseCount = 1
    while tokens:
        solve(testcaseCount)
        testcaseCount += 1
else:
    testcaseCount = nextInt() if testcase else 1
    for tc in range(testcaseCount):
        solve(tc + 1)
    assert not tokens","oddCount = max(oddCount, evenCount + 1)","evenCount = max(evenCount, oddCount + 1)"
"import sys
tokens = ''.join(sys.stdin.readlines()).split()[::-1]

def next(): return tokens.pop()
def nextInt(): return int(next())
def nextFloat(): return float(next())
def getIntArray(n): return [nextInt() for _ in range(n)]
def getFloatArray(n): return [nextFloat() for _ in range(n)]
def getStringArray(n): return [next() for _ in range(n)]


testcase = True
def solve(testcase = 1):
    N = nextInt()
    A = getIntArray(N)

    map = {}
    for i in range(N):
        if A[i] not in map: map[A[i]] = []
        map[A[i]].append(i)

    for color in range(1, N + 1):
        if color not in map:
            print(0, end=' ')
            continue
        ar = map[color]
        oddCount = evenCount = 0
        for i in ar:
            if i % 2 == 0:
                {{completion}}
            else:
                oddCount = max(oddCount, evenCount + 1)
        print(max(oddCount, evenCount), end=' ')
    print()


if testcase is None:
    testcaseCount = 1
    while tokens:
        solve(testcaseCount)
        testcaseCount += 1
else:
    testcaseCount = nextInt() if testcase else 1
    for tc in range(testcaseCount):
        solve(tc + 1)
    assert not tokens","evenCount = max(evenCount, oddCount + 1)","oddCount = max(oddCount, evenCount + 1)"
"n, d = map(int, input().split())
p = sorted(map(int, input().split()), reverse=True)
ans = 0
for num in p:
    if n >= d // num + 1:
        n -= d // num + 1
        ans += 1
    else:
        {{completion}}
print(ans)
",break,ans += 1
"def solve():
    n, d = [int(i) for i in input().split(' ')]
    power = [int(i) for i in input().split(' ')]
    
    power.sort()

    used = 0
    w = 0
    for i in range(len(power)-1, -1, -1):
        min_players = -(d // -power[i])
        p = power[i] * min_players
        if(p > d):
            used += min_players
        elif(p == d):
            {{completion}}

        if(used > n):
            break

        w += 1

    print(w)

solve()",used += min_players + 1,"if(p > d):
        used += min_players
    elif(p == d):
        used += min_players
        w += 1"
"import math
enemy_power=int(input().split()[1])
team=[int(i) for i in input().split()]
team.sort()
days=0
while len(team)>0:
    num=enemy_power//team[-1]+1
    if len(team)<num:
        break;
    else:
        {{completion}}
print(days)","del team[-1]
        del team[0:num-1]
        days+=1",days+=1
"n,d=map(int,input().split())
s=list(map(int,input().split()))
k=n
r=-1
s.sort()
while k-(d//s[r])-1>=0:
	k-=((d//s[r])+1)
	r-=1
	if r<-n:
		{{completion}}
print(-1-r)",break,"k-=((d//s[r])+1)
	r-=1
	if r<-n:
		break"
"import sys,math
n,team=map(int,sys.stdin.readline().split())
arr=sorted(map(int,sys.stdin.readline().split()),reverse=True)
# print(arr)
all=n+1
count=0
for i in range(n):
    sub=int(math.floor(team/arr[i])+1)
    all-=sub
    if all>0:
        count+=1
    else:{{completion}}
print(count)",break,"































































































































"
"def solve():
    n,d=map(int,input().split())
    a=sorted([*map(int,input().split())])[::-1]
    i,j,r=0,len(a),0
    while i<j:
        x=a[i]
        while x<=d:
            j-=1
            if i<j:
                x+=a[i]
            else:
                {{completion}}
        else:
            r+=1
            i+=1
    return r
print(solve())
",return r,"x=a[i]
        while x<=d:
            j-=1
            if i<j:
                x+=a[i]
            else:
                break"
"from sys import stdin,stdout
def ans():
    n,d=map(int,stdin.readline().strip().split())
    p=list(map(int,stdin.readline().strip().split()))
    temp=int(n)
    ans=0
    for x in sorted(p,reverse=True):
        if temp>=((d//x)+1):
            {{completion}}
    print(ans)     
    
if __name__=='__main__':
    ans()
","temp-=((d//x)+1)
            ans+=1",break
"d = int(input().split("" "")[1])
p = sorted(map(int, input().split("" "")))
c = 0
l = 0
r = len(p) - 1

s = p[r]

while r > l:
    while s <= d:
        {{completion}}
    if l > r:
        break
    r -= 1
    s = p[r]
    c += 1

if p[0] > d:
    c += 1

print(c)
","s += p[r]
        l += 1",break
"d = int(input().split("" "")[1])
p = sorted(map(int, input().split("" "")))
c = 0
l = 0
r = len(p) - 1

s = p[r]

while r > l:
    while s <= d:
        s += p[r]
        l += 1
    if l > r:
        {{completion}}
    r -= 1
    s = p[r]
    c += 1

if p[0] > d:
    c += 1

print(c)
",break,"s += p[r]
        l += 1"
"import sys
input=sys.stdin.readline

from heapq import heappush,heappop,heapify 
from collections import defaultdict
 
def main():
	n,m=map(int,input().split())
	gf=defaultdict(list)
	gb=defaultdict(list)
	for _ in range(m):
		u,v,w=map(int,input().split())
		gf[u].append((v,w))
		gb[v].append((u,w))
	dis=[float('inf')]*(n+1)
	dis[1]=0
	h=[]
	heapify(h)
	heappush(h,(0,1))
	while h:
		cd,cn=heappop(h)
		if dis[cn]==cd:
			for nn,nw in gf[cn]:
				if cd+nw<dis[nn]:
					{{completion}}
	res=[float('inf')]*(n+1)
	res[1]=0
	h=[]
	for i in range(1,n+1):
		if dis[i]!=float('inf'):
			res[i]=dis[i]
			h.append((dis[i],i))
	heapify(h)
	while h:
		cd,cn=heappop(h)
		if res[cn]==cd:
			for nn,nw in gb[cn]:
				if cd+nw<res[nn]:
					res[nn]=cd+nw
					heappush(h,(nw+cd,nn))
	for i in range(1,len(res)):
		if res[i]==float('inf'):res[i]=-1
	print(*res[2:])

main()","dis[nn]=cd+nw
					heappush(h,(nw+cd,nn))","heappush(h,(nw+cd,nn))"
"import sys
input=sys.stdin.readline

from heapq import heappush,heappop,heapify 
from collections import defaultdict
 
def main():
	n,m=map(int,input().split())
	gf=defaultdict(list)
	gb=defaultdict(list)
	for _ in range(m):
		u,v,w=map(int,input().split())
		gf[u].append((v,w))
		gb[v].append((u,w))
	dis=[float('inf')]*(n+1)
	dis[1]=0
	h=[]
	heapify(h)
	heappush(h,(0,1))
	while h:
		cd,cn=heappop(h)
		if dis[cn]==cd:
			for nn,nw in gf[cn]:
				if cd+nw<dis[nn]:
					dis[nn]=cd+nw
					heappush(h,(nw+cd,nn))
	res=[float('inf')]*(n+1)
	res[1]=0
	h=[]
	for i in range(1,n+1):
		if dis[i]!=float('inf'):
			res[i]=dis[i]
			h.append((dis[i],i))
	heapify(h)
	while h:
		cd,cn=heappop(h)
		if res[cn]==cd:
			for nn,nw in gb[cn]:
				if cd+nw<res[nn]:
					{{completion}}
	for i in range(1,len(res)):
		if res[i]==float('inf'):res[i]=-1
	print(*res[2:])

main()","res[nn]=cd+nw
					heappush(h,(nw+cd,nn))","dis[nn]=cd+nw
					heappush(h,(nw+cd,nn))"
"def ev(x):
    k = 0
    while x%2 == 0:
        x//=2
        k+=1
    return x+k
p,q = [int(i) for i in input().split()]
t,s,sum = 1,1,0
while True:
    ss = s + (t+1)//2
    if ss > p:
        m = (p-s+1)
        sum += m*t
        break
    sum += t*((t+1)//2)
    s = ss
    t += 1
mx = t-2*m+1
print(sum)
mul,ded,turn = 0,0,0
t -= 0 if mx==turn else 1
for i in range(q):
    x = int(input())
    if x == 1:
        print(1)
        continue
    while True:
        if x-ded <= t:
            {{completion}}
        ded += (t+1)//2
        turn+=1
        mul += 1
        t -= 0 if mx==turn else 1","print(ev(x-ded)+mul)
            break","print(ev(x-ded)+mul)
            break"
"def ev(x):
    k = 0
    while x%2 == 0:
        x//=2
        k+=1
    return x+k
p,q = [int(i) for i in input().split()]
t = 1
s = 1
sum = 0
while True:
    ss = s + (t+1)//2
    if ss > p:
        m = (p-s+1)
        sum += m*t
        break
    sum += t*((t+1)//2)
    s = ss
    t += 1
mx = t-2*m+1
print(sum)
tt = t
mul = 0
ded = 0
turn = 0
tt -= 0 if mx==turn else 1
for i in range(q):
    x = int(input())
    if x == 1:
        print(1)
        continue
    while True:
        #print(""A:"",turn,tt,x-ded)
        if x-ded <= tt:
            {{completion}}
        #print(""WUT"")
        if tt < 0:
            print(ev(x-ded)+mul)
            break
        ded += (tt+1)//2
        turn+=1
        mul += 1
        tt -= 0 if mx==turn else 1","print(ev(x-ded)+mul)
            break","print(ev(x-ded)+mul)
            break"
"def ev(x):
    k = 0
    while x%2 == 0:
        x//=2
        k+=1
    return x+k
p,q = [int(i) for i in input().split()]
t = 1
s = 1
sum = 0
while True:
    ss = s + (t+1)//2
    if ss > p:
        m = (p-s+1)
        sum += m*t
        break
    sum += t*((t+1)//2)
    s = ss
    t += 1
mx = t-2*m+1
print(sum)
tt = t
mul = 0
ded = 0
turn = 0
tt -= 0 if mx==turn else 1
for i in range(q):
    x = int(input())
    if x == 1:
        print(1)
        continue
    while True:
        #print(""A:"",turn,tt,x-ded)
        if x-ded <= tt:
            print(ev(x-ded)+mul)
            break
        #print(""WUT"")
        if tt < 0:
            {{completion}}
        ded += (tt+1)//2
        turn+=1
        mul += 1
        tt -= 0 if mx==turn else 1","print(ev(x-ded)+mul)
            break","print(ev(x-ded)+mul)
            break"
"import sys

#sys.stdin = open(""C:\\Users\\asawe\\Documents\\input.txt"",""r"")

mx = 3 * (10 ** 5) + 10
mod = 998244353

fact = [1]
inv_fact = [1]


def modpow(a, b, m):
    res = 1
    x = a
    y = b

    while (y > 0):
        if (y & 1):
            {{completion}}
        y = y >> 1
        x = ((x % m) * (x % m)) % m

    return (res % m + m) % m

def inverse(a, m):
    u,v = 0,1
    while a != 0:
        t = m // a
        m -= t * a
        a, m = m, a
        u -= t * v
        u, v = v, u
    return u

for i in range(1, mx):
    fact.append((fact[-1] * i) % mod)
    inv_fact.append(inverse(fact[-1], mod)%mod)

def P(n, k):
    if k < 0 or k > n:
        return 0
    return (fact[n] * inv_fact[n - k]) % mod

def C(n, k):
    if k < 0 or k > n:
        return 0
    return (fact[n] * inv_fact[k] * inv_fact[n - k]) % mod

n,m = map(int,sys.stdin.readline().split())
a = list(map(int,sys.stdin.readline().split()))
s = sum(a)

psum = [0] * n
for i in range(n-1):
    psum[i] = psum[i-1] + a[i]
di = {}
for i in psum:
    di[i] = 0
count = 0
for i in psum:
    if i + s/2 in di:
        count+=1
v = n - 2 * count
ans = 0
for i in range(count+1):
    ans = (ans + C(count,i) * P(m,count-i) * modpow(m-count+i,v,mod) * modpow(P(m-count+i,2),i,mod)) % mod
print(ans)
",res = (res * x) % m,"ans = (ans + C(count,i) * P(m,count-i) * modpow(m-count+i,v,mod) * modpow(P(m-count+i,2),i,mod))%mod
            i+=1"
"from math import comb
def bpow(a,n,p):
    res = 1
    while n:
        if n%2:
            res = (res*a)%p
            n-=1
        else:
            {{completion}}
    return res
N = 3 * 10**5 + 5
 
factorialNumInverse = [None] * (N + 1)
 
naturalNumInverse = [None] * (N + 1)
 
fact = [None] * (N + 1)
 
def InverseofNumber(p):
    naturalNumInverse[0] = naturalNumInverse[1] = 1
    for i in range(2, N + 1, 1):
        naturalNumInverse[i] = (naturalNumInverse[p % i] *
                                   (p - int(p / i)) % p)
 
def InverseofFactorial(p):
    factorialNumInverse[0] = factorialNumInverse[1] = 1
 
    
    for i in range(2, N + 1, 1):
        factorialNumInverse[i] = (naturalNumInverse[i] *
                                  factorialNumInverse[i - 1]) % p
 
 
def factorial(p):
    fact[0] = 1
 
    
    for i in range(1, N + 1):
        fact[i] = (fact[i - 1] * i) % p
 
def Binomial(N, R, p):
     
    
    ans = ((fact[N] * factorialNumInverse[R])% p *
                      factorialNumInverse[N - R])% p
    return ans
pmod = 998244353
InverseofNumber(pmod)
InverseofFactorial(pmod)
factorial(pmod)
n,pp = map(int,input().split())
l = list(map(int,input().split()))
pref,a = 0,[]
for i in l:
    pref+=i
    a.append(pref)
qq = pref
qq = qq/2
q = 1
k = 0
po = 0
p = 0
while(q<n):
      if(a[q]-a[po]>qq):
        po+=1
      elif(a[q]-a[po]<qq):
        q+=1
      else:
          k+=1
          po+=1
          q+=1
p=pp
anss = 0
for i in range(k+1):
      ans=1
      ans*=Binomial(k,k-i,pmod)
      #print(f'ans after step 1 is {ans}')
      ans*=bpow(((p-(k-i))*(p-(k-i)-1)),i,pmod)
      #print(f'ans after step 2 is {ans}')
      ans*=fact[p]*factorialNumInverse[p-k+i]
      #print(f'ans after step 3 is {ans}')
      ans*=bpow(p-k+i,(n-k*2),pmod)
      anss+=ans
print(anss%pmod)","a = (a*a)%p
            n//=2","a = (a*a)%p
            n//=2"
