eval_prompt,ground_truth,model_output
"n=int(input())
s=input()[::2],input()[::2]
t=input()[::2],input()[::2]

d=[0,0]
total=0
for y in range(n):
    for x in 0,1:
        d[x]+=(s[x][y]==""1"")-(t[x][y]==""1"")
    if d[0]>0 and d[1]<0:
        total+=1
        d[0]-=1
        d[1]+=1
    elif {{completion}}:
        total+=1
        d[0]+=1
        d[1]-=1
    total+=abs(d[0])+abs(d[1])
print(total if d==[0,0] else -1)",d[0]<0 and d[1]>0,"d[0]<0 and d[1]>0:
        total+=1
        d[0]+=1
        d[1]-=1
    elif d[0]>0 and d[1]>0:
        total+=1
        d[0]-=1
        d[1]+=1
    elif d[0]<0 and d[1]<0:
        total+=1
        d[0]+=1
        d[1]+=1
print(total if d==[0,0] else -1)
<|/ a dscore=0 |>
<| a tags=python,python-3.x |>
<code>
n=int(input())
s=input()[::2],input()[::2]
t=input()[::2],input()[::2]

d=[0,0]
total"
"def solve():
    # Size of the matrices.
    n = int(input())
    # Data matrix (the first two rows correspond to the original matrix
    # and the last two to the target matrix).
    matrix = []

    # Read the input data.
    for _ in range(4):
        matrix.append([int(data) for data in input().split()])

    top = 0  # Difference between the prefixes of the first rows of the matrices.
    bottom = 0  # Difference between the prefixes of the second rows of the matrices.
    total = 0  # Total cost of the operations.

    for i in range(n):
        top += (matrix[0][i] - matrix[2][i])  # Update the first prefix.
        bottom += (matrix[1][i] - matrix[3][i])  # Update the second prefix.

        # If the prefix differences have different signs, swap the exceeding one
        # in the positive row to the negative, spending an operation on it.
        if bottom < 0 and 0 < top:
            top -= 1
            bottom += 1
            total += 1
        elif {{completion}}:
            top += 1
            bottom -= 1
            total += 1

        # Update the total cost with the cost of fixing this prefix, since the last fix.
        total += abs(top) + abs(bottom)

    # The condition top + bottom == 0 is equivalent to top == 0 && bottom == 0, because top and
    # bottom always have the same sign or at least one is zero.
    # Therefore, if top + bottom != 0, then top != 0 or bottom != 0.
    # This mean the matrices have different amount of one, so the problem is unsolvable.
    if top + bottom != 0:
        return -1

    # Otherwise, the problem has a solution, and it's the total calculated cost.
    return total


print(solve())
",top < 0 and 0 < bottom,"bottom > 0 and 0 < top:
            top += 1
            bottom -= 1
            total += 1
        elif bottom < 0 and 0 < bottom:
            top -= 1
            bottom += 1
            total += 1
        elif bottom > 0 and 0 < bottom"
"import math

lines = [*open(0)]
sizes = lines[1].split(' ')

tot, running = 0, 0
minval = 0

for lock in sizes:
    tot += int(lock)
    running += 1
    minval = max(minval, tot/running)

for mintime in lines[3:]:
  if {{completion}}:
    print(""-1"")
  else:
    print(math.ceil(tot/int(mintime)))",(int(mintime) < minval),int(mintime) < minval
"I=input;n=int(I());p=m=0
for {{completion}}:
  p+=int(v);m=max(m,(p+i)//(i+1))
for _ in [0]*int(I()):
  t=int(I());print([-1,(p+t-1)//t][t>=m])","i,v in enumerate(I().split())","_ in [0]*int(I()):
  v=int(I());i+=1;if v>p+i:
    p+=int(v);m=max(m,(p+i)//(i+1))
for _ in [0]*int(I()):
  t=int(I());print([-1,(p+t-1)//t][t>=m])
<|/ q tags=python-3.x,python |>
<| c |>
Please don't post images of code. Post the code as text in the question.
<|/ c |>
<| c |>
Please don't post images of code. Post the code as text in the question.
<|/ c |>
<| c "
"I=input;n=int(I());p=m=0
for i,v in enumerate(I().split()):
  p+=int(v);m=max(m,(p+i)//(i+1))
for {{completion}}:
  t=int(I());print([-1,(p+t-1)//t][t>=m])",_ in [0]*int(I()),"q in I().split():
  t=int(I());print([-1,(p+t-1)//t][t>=m])
<|/ a dscore=0 |>
<| c |>
Please add some explanation to your answer such that others can learn from it
<|/ c |>
<| c |>
Please add some explanation to your answer such that others can learn from it
<|/ c |>
<| c |>
Please add some explanation to your answer such that others can learn from it
<|/ c |>
<| a dscore=0 |>
<code>
I=input;n=int(I());p=m=0
"
"import math as ma

r = range
R = lambda: int(input())
num_of_locks = R()
vols_arr = list(map(int, input().split("" "")))
sum_of_vols = 0
avg_vols = []
for _ in r(len(vols_arr)): sum_of_vols += vols_arr[_]; avg_vols += ma.ceil(sum_of_vols/(_ + 1)),
max_avg_vols = max(avg_vols)
for _ in r(R()):
    liters = R(); answer = ma.ceil(sum_of_vols/liters)
    if {{completion}}:
        answer = -1
    print(answer)",max_avg_vols > liters,"answer == max_avg_vols:
        answer = 1
    elif answer == max_avg_vols - 1:
        answer = 2
    elif answer == max_avg_vols - 2:
        answer = 3
    elif answer == max_avg_vols - 3:
        answer = 4
    elif answer == max_avg_vols - 4:
        answer = 5
    elif answer == max_avg_vols - 5:
        answer = 6
    elif answer == max_avg_vols - 6:
        answer = 7
    elif answer == max_avg_vols - 7:
        answer = 8
    elif answer == max_avg_vols - 8:
        answer = 9
    elif answer == max_avg_vols - 9:
        answer = 10
"
"n = int(input())
a = list(map(int, input().split()))
maxi = tot = 0
for i, j in enumerate(a, 1):
    tot += j
    maxi = max(maxi, (tot+i-1) // i)

q = int(input())
for _ in range(q):
    k = int(input())
    if {{completion}}:
        print(-1)
    else:
        # open x pipe
        # time = ceil(sum / x) => x increased => time decrease
        # => sum <= x * time -> x >= sum / time -> x = ceil(sum / time) (looking for x min)
        print((tot + k - 1) // k)
",k < maxi,"k > maxi:
        print(-1)
    else:
        tot = 0
        for i in range(k):
            tot += a[i]
            if tot > maxi:
                tot -= maxi
                maxi = max(maxi, (tot + i - 1) // i)
        print(maxi)
</code>
<|/ a tags=algorithm,python,math |>
<| a tags=algorithm,python,math |>
<code>
n = int(input())
a = list(map(int, input().split()))
maxi = tot = 0
for i, j in enumerate(a, 1):
    tot += j
    maxi = max(maxi, (tot+i-1) // i)

q = int(input())
"
"from sys import stdin, stderr


def debug(*args, **kwargs):
    print(*args, file=stderr, **kwargs)


_, volumes, _, *queries = stdin.readlines()
volumes = map(int, volumes.split())
queries = map(int, queries)

s = t_min = 0
for i, v in enumerate(volumes, 1):
    s += v
    div, mod = divmod(s, i)
    t_min = max(t_min, div + (mod != 0))

res = []
for q in map(int, queries):
    if {{completion}}:
        ans = -1
    else:
        div, mod = divmod(s, q)
        ans = div + (mod != 0)
    res.append(ans)

print('\n'.join(str(x) for x in res))
",q < t_min,t_min == q
"import itertools
m=0
n = int(input())
v = list(itertools.accumulate(map(int, input().split())))

for {{completion}}:
    m=max((v[i]-1)//(i+1)+1,m)
for _ in range(int(input())):
    t = int(input())
    print((v[-1] - 1) // t + 1 if t >= m else -1)
",i in range(n),"_ in range(int(input())):
    q = input()
    t = int(input())
    if q == str(q):
        print(-1)
        break
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
"
"import itertools
m=0
n = int(input())
v = list(itertools.accumulate(map(int, input().split())))

for i in range(n):
    m=max((v[i]-1)//(i+1)+1,m)
for {{completion}}:
    t = int(input())
    print((v[-1] - 1) // t + 1 if t >= m else -1)
",_ in range(int(input())),"_ in range(q):
    t = int(input())
    print((v[-1] - 1) // t + 1 if t >= m else -1)
'''
import itertools
m=0
n = int(input())
v = list(itertools.accumulate(map(int, input().split())))

for i in range(n):
    m=max((v[i]-1)//(i+1)+1,m)
for _ in range(q):
    t = int(input())
    print((v[-1] - 1) // t + 1 if t >= m else -1)
'''
import itertools
m=0
n = int(input())
v = list(itertools.accumulate(map(int, input().split())))

for i in range(n):
    m=max((v[i]-1)//(i+1)+1,m)"
"number = int(input())
V = [int(i) for i in input().split()]
time,total = 0,0
for i in range(number):
    total += V[i]
    time = max(time,(total+i)//(i+1))
    pass
for q in range(int(input())):
    t = int(input())
    if{{completion}}: print(-1)
    else: print((total+t-1)//t)
    pass",(t<time),"((total+t-1)//t < time): print(-1)
    else: print((total+t-1)//t)
    pass
for q in range(int(input())):
    t = int(input())
    if((total+t-1)//t < time): print(-1)
    else: print((total+t-1)//t)
    pass
for q in range(int(input())):
    t = int(input())
    if((total+t-1)//t < time"
"from math import ceil
r = range;i = lambda: int(input());s = lambda: input().split()
for _ in r(1):
    n = i();v = list(map(int,s()))
    dp = [];sum = 0;max = 0
    for _ in r(n):
        sum += v[_];val = ceil(sum/(_+1))
        dp += val, #comma --> tuple element
        if{{completion}}: max = val
    for _ in r(i()): t = i();print(ceil(sum/t)) if(max <= t) else print(-1)",(val > max),"((val > max) and (dp[-1] == dp[-2])):
            max = val
    for _ in r(i()): t = i();print(ceil(sum/t)) if(max <= t) else print(-1)
for _ in r(1):
    n = i();v = list(map(int,s()))
    dp = [];sum = 0;max = 0
    for _ in r(n):
        sum += v[_];val = ceil(sum/(_+1))
        dp += val, #comma --> tuple element
        if((val > max) and (dp[-1] == dp[-2])):
            max = val
    for _ in r(i()): t = i();print(ceil(sum/t)) if(max "
"#from math import ceil, floor, gcd, log
#import heapq as hq
#from collections import defaultdict as dd
#mydd=dd(list) for .append
#from collections import deque as dq #deque  e.g. myqueue=dq(list)
#append/appendleft/appendright/pop/popleft

import sys
input = sys.stdin.readline
############ ---- Input Functions ---- ############
def inp():
    return(int(input()))
def inlt():
    return(list(map(int,input().split())))   #.split(','), default is space
#def insr():
#    s = input()
#    return(list(s[:len(s) - 1]))
#def invr():
#    return(map(int,input().split()))
####################################################
#1) inp — For taking integer inputs.
#2) inlt — For taking List inputs.
#3) insr — For taking string inputs. Returns a List of Characters.
#4) invr — For taking space seperated integer variable inputs.
####################################################
def swp(x1,x2):
    tmp=a[x1[0]][x1[1]]
    a[x1[0]][x1[1]]=a[x2[0]][x2[1]]
    a[x2[0]][x2[1]]=tmp
def fnei(xlst):
    tmpl=[xlst]
    if xlst[0]>0:tmpl.append([xlst[0]-1,xlst[1]])
    if xlst[1]>0:tmpl.append([xlst[0],xlst[1]-1])
    if xlst[0]<n-1:tmpl.append([xlst[0]+1,xlst[1]])
    if xlst[1]<m-1:tmpl.append([xlst[0],xlst[1]+1])
    return tmpl
def fnei2(xlst):
    tmpl=[]
    if xlst[0]>0:tmpl.append([xlst[0]-1,xlst[1]])
    if xlst[1]>0:tmpl.append([xlst[0],xlst[1]-1])
    if xlst[0]<n-1:tmpl.append([xlst[0]+1,xlst[1]])
    if xlst[1]<m-1:tmpl.append([xlst[0],xlst[1]+1])
    return tmpl
def chkb(x,y):
    if a[x][y]==1:return False
    for i in fnei2([x,y]):
        if a[x][y]>a[i[0]][i[1]]:
            return False
    else:
        return True
#######################
t=1
#t = int(input())
for tc in range(t):
    n,m = map(int, input().split())
#    n=inp()
#    a=inlt()
#    s=insr()
#    occ=dict();
#    for i in range(n):occ[i]=[]
#    for i in range(n):
#        occ[i].append(inlt())
    a=[]
    for i in range(n):
        a.append(inlt())

    b=[]
    for i in range(n):
        for j in range(m):
            if chkb(i,j):b.append([i,j])
    if len(b)==0:print(0);continue
    if len(b)>2:print(2);continue
    cter=0
    bnei=fnei(b[0])
    for j in bnei:
        for i1 in range(n):
            for i2 in range(m):
                i=[i1,i2]
                if i==b[0]:continue
#                print(a,a[i[0]][i[1]],a[j[0]][j[1]])
                swp(i,j)
                flag=1
                for k in fnei(i)+fnei(j):
                    if chkb(k[0],k[1]):flag=0;break
                if len(b)>1:
                    for k2 in range(1,len(b)):
                        if {{completion}}:flag=0;break
                swp(i,j)
#                print(a,i,j)
                if flag:cter+=1;#print('success',i,j)
    if cter==0: # all single move efforts failed
        print(2)
    else:
        print(1,cter)
    
#print(*a2,sep=' ')
#print("" "".join(str(i) for i in a2))
#prefixsum a=[a1...an] #psa=[0]*(n+1)
#for i in range(n): psa[i+1]=psa[i]+a[i] #sum[:ax]=psa[x]
","chkb(b[k2][0],b[k2][1])","chkb(k[0],k[1]) and chkb(k[0],k[2]):flag=0;break
                if flag:cter+=1;#print('success',i,j)
                if flag:cter+=1;#print('success',i,j)
                if flag:cter+=1;#print('success',i,j)
                if flag:cter+=1;#print('success',i,j)
                if flag:cter+=1;#print('success',i,j)
                if flag:cter+=1;#print('success',i,j)
                if flag:cter+=1;#print('success',i,j)
                if flag:cter+=1;#print('success',i,j)
                if flag:cter+=1;"
"#from math import ceil, floor, gcd, log
#import heapq as hq
#from collections import defaultdict as dd
#mydd=dd(list) for .append
#from collections import deque as dq #deque  e.g. myqueue=dq(list)
#append/appendleft/appendright/pop/popleft

import sys
input = sys.stdin.readline
############ ---- Input Functions ---- ############
def inp():
    return(int(input()))
def inlt():
    return(list(map(int,input().split())))   #.split(','), default is space
#def insr():
#    s = input()
#    return(list(s[:len(s) - 1]))
#def invr():
#    return(map(int,input().split()))
####################################################
#1) inp — For taking integer inputs.
#2) inlt — For taking List inputs.
#3) insr — For taking string inputs. Returns a List of Characters.
#4) invr — For taking space seperated integer variable inputs.
####################################################
def swp(x1,x2):
    tmp=a[x1[0]][x1[1]]
    a[x1[0]][x1[1]]=a[x2[0]][x2[1]]
    a[x2[0]][x2[1]]=tmp
def fnei(xlst):
    tmpl=[xlst]
    if xlst[0]>0:tmpl.append([xlst[0]-1,xlst[1]])
    if xlst[1]>0:tmpl.append([xlst[0],xlst[1]-1])
    if xlst[0]<n-1:tmpl.append([xlst[0]+1,xlst[1]])
    if xlst[1]<m-1:tmpl.append([xlst[0],xlst[1]+1])
    return tmpl
def fnei2(xlst):
    tmpl=[]
    if xlst[0]>0:tmpl.append([xlst[0]-1,xlst[1]])
    if xlst[1]>0:tmpl.append([xlst[0],xlst[1]-1])
    if xlst[0]<n-1:tmpl.append([xlst[0]+1,xlst[1]])
    if xlst[1]<m-1:tmpl.append([xlst[0],xlst[1]+1])
    return tmpl
def chkb(x,y):
    if a[x][y]==1:return False
    for i in fnei2([x,y]):
        if a[x][y]>a[i[0]][i[1]]:
            return False
    else:
        return True
#######################
t=1
#t = int(input())
for tc in range(t):
    n,m = map(int, input().split())
#    n=inp()
#    a=inlt()
#    s=insr()
#    occ=dict();
#    for i in range(n):occ[i]=[]
#    for i in range(n):
#        occ[i].append(inlt())
    a=[]
    for i in range(n):
        a.append(inlt())

    b=[]
    for i in range(n):
        for j in range(m):
            if chkb(i,j):b.append([i,j])
    if len(b)==0:print(0);continue
    if len(b)>2:print(2);continue
    cter=0
    bnei=fnei(b[0])
    for j in bnei:
        for i1 in range(n):
            for i2 in range(m):
                i=[i1,i2]
                if i==b[0]:continue
#                print(a,a[i[0]][i[1]],a[j[0]][j[1]])
                swp(i,j)
                flag=1
                for k in fnei(i)+fnei(j):
                    if {{completion}}:flag=0;break
                if len(b)>1:
                    for k2 in range(1,len(b)):
                        if chkb(b[k2][0],b[k2][1]):flag=0;break
                swp(i,j)
#                print(a,i,j)
                if flag:cter+=1;#print('success',i,j)
    if cter==0: # all single move efforts failed
        print(2)
    else:
        print(1,cter)
    
#print(*a2,sep=' ')
#print("" "".join(str(i) for i in a2))
#prefixsum a=[a1...an] #psa=[0]*(n+1)
#for i in range(n): psa[i+1]=psa[i]+a[i] #sum[:ax]=psa[x]
","chkb(k[0],k[1])","a[k[0]][k[1]]==a[i[0]][i[1]]:flag=0;break
                if len(b)>1:
                    for k2 in range(1,len(b)):
                        if chkb(b[k2][0],b[k2][1]):flag=0;break
                swp(i,j)
#                print(a,i,j)
                if flag:cter+=1;#print('success',i,j)
    if cter==0: #all single move efforts failed
        print(0)
    else:
        print(1,cter)
    
#print(*a,sep=' ')
#print("" "".join(str(i) for i in a))
#prefixsum a=[a1...an] #psa=[0]*(n+1)"
"import os
import sys
from io import BytesIO, IOBase

BUFSIZE = 8192
 
class FastIO(IOBase):
    newlines = 0
 
    def __init__(self, file):
        self._fd = file.fileno()
        self.buffer = BytesIO()
        self.writable = ""x"" in file.mode or ""r"" not in file.mode
        self.write = self.buffer.write if self.writable else None
 
    def read(self):
        while True:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            if not b:
                break
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines = 0
        return self.buffer.read()
 
    def readline(self):
        while self.newlines == 0:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            self.newlines = b.count(b""\n"") + (not b)
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines -= 1
        return self.buffer.readline()
 
    def flush(self):
        if self.writable:
            os.write(self._fd, self.buffer.getvalue())
            self.buffer.truncate(0), self.buffer.seek(0)
 
 
class IOWrapper(IOBase):
    def __init__(self, file):
        self.buffer = FastIO(file)
        self.flush = self.buffer.flush
        self.writable = self.buffer.writable
        self.write = lambda s: self.buffer.write(s.encode(""ascii""))
        self.read = lambda: self.buffer.read().decode(""ascii"")
        self.readline = lambda: self.buffer.readline().decode(""ascii"")
 
 
sys.stdin, sys.stdout = IOWrapper(sys.stdin), IOWrapper(sys.stdout)
input = lambda: sys.stdin.readline().rstrip(""\r\n"")


from itertools import chain

def near(r, c, itself = False):
    if itself:
        yield (r, c)
    if 0 < r:
        yield (r - 1, c)
    if r + 1 < n:
        yield (r + 1, c)
    if 0 < c:
        yield (r, c - 1)
    if c + 1 < m:
        yield (r, c + 1)
#    R = []
#    if itself:
#        R.append((r, c))
#    if 0 < r:
#        R.append((r - 1, c))
#    if r + 1 < n:
#        R.append((r + 1, c))
#    if 0 < c:
#        R.append((r, c - 1))
#    if c + 1 < m:
#        R.append((r, c + 1))

#    return R

def ok(x, y):
    v = A[x][y]
    if v == 1:
        return True

    return any(A[r][c] < v for r, c in near(x, y))


def swapAndCheck(r1, c1, r2, c2):
    if (r1 , c1) != (r2, c2):
        A[r1][c1], A[r2][c2] = A[r2][c2], A[r1][c1]

        flag = ok(r1, c1) and ok(r2, c2) and all(ok(r, c) for r, c in chain(near(r1, c1), near(r2, c2), H[1:]))

        A[r1][c1], A[r2][c2] = A[r2][c2], A[r1][c1]

        return flag

    return False


n, m = map(int, input().split())

A = []
for _ in range(n):
    A.append(list(map(int, input().split())))


H = list({(r, c) for r in range(n) for c in range(m) if not ok(r, c)})

if not H:
    print(""0"")
elif len(H) > 2:
    print(""2"")
else:
    r1, c1 = H[0]
    w = 0

    for r, c in near(r1, c1, True):
        for x in range(n):
            for y in range(m):
                if {{completion}}:
                    w += 1
        
    if w != 0:
        print(""1 {}"".format(w))
    else:
        print(""2"")

","(r1 != x or c1 != y) and swapAndCheck(r, c, x, y)","A[x][y] == A[r][c]:
                    w += 1
                    break
            if w != 0:
                break
        if w != 0:
            break
    else:
        print(""1 {}"".format(w))
        
    r2, c2 = H[-1]
    w = 0

    for r, c in near(r2, c2, True):
        for x in range(n):
            for y in range(m):
                if A[x][y] == A[r][c]:
                    w += 1
                    break
            if w != 0:
                break
        if w != 0:
            break
    else:
        print(""1 {}"".format(w))
        
    for r in range(n):
        for c in range(m):
            if A[r][c] == A[r1][c"
"import os
import sys
from io import BytesIO, IOBase

BUFSIZE = 8192
 
class FastIO(IOBase):
    newlines = 0
 
    def __init__(self, file):
        self._fd = file.fileno()
        self.buffer = BytesIO()
        self.writable = ""x"" in file.mode or ""r"" not in file.mode
        self.write = self.buffer.write if self.writable else None
 
    def read(self):
        while True:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            if not b:
                break
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines = 0
        return self.buffer.read()
 
    def readline(self):
        while self.newlines == 0:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            self.newlines = b.count(b""\n"") + (not b)
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines -= 1
        return self.buffer.readline()
 
    def flush(self):
        if self.writable:
            os.write(self._fd, self.buffer.getvalue())
            self.buffer.truncate(0), self.buffer.seek(0)
 
 
class IOWrapper(IOBase):
    def __init__(self, file):
        self.buffer = FastIO(file)
        self.flush = self.buffer.flush
        self.writable = self.buffer.writable
        self.write = lambda s: self.buffer.write(s.encode(""ascii""))
        self.read = lambda: self.buffer.read().decode(""ascii"")
        self.readline = lambda: self.buffer.readline().decode(""ascii"")
 
 
sys.stdin, sys.stdout = IOWrapper(sys.stdin), IOWrapper(sys.stdout)
input = lambda: sys.stdin.readline().rstrip(""\r\n"")


from itertools import chain

def near(r, c, itself = False):
    if itself:
        yield (r, c)
    if 0 < r:
        yield (r - 1, c)
    if r + 1 < n:
        yield (r + 1, c)
    if 0 < c:
        yield (r, c - 1)
    if c + 1 < m:
        yield (r, c + 1)
#    R = []
#    if itself:
#        R.append((r, c))
#    if 0 < r:
#        R.append((r - 1, c))
#    if r + 1 < n:
#        R.append((r + 1, c))
#    if 0 < c:
#        R.append((r, c - 1))
#    if c + 1 < m:
#        R.append((r, c + 1))

#    return R

def ok(x, y):
    v = A[x][y]
    if v == 1:
        return True

    return any(A[r][c] < v for r, c in near(x, y))


def swapAndCheck(r1, c1, r2, c2):
    if (r1 , c1) != (r2, c2):
        A[r1][c1], A[r2][c2] = A[r2][c2], A[r1][c1]

        flag = ok(r1, c1) and ok(r2, c2) and all(ok(r, c) for r, c in chain(near(r1, c1), near(r2, c2), H[1:]))

        A[r1][c1], A[r2][c2] = A[r2][c2], A[r1][c1]

        return flag

    return False


n, m = map(int, input().split())

A = []
for _ in range(n):
    A.append(list(map(int, input().split())))


H = list({(r, c) for r in range(n) for c in range(m) if not ok(r, c)})

if not H:
    print(""0"")
elif len(H) > 2:
    print(""2"")
else:
    r1, c1 = H[0]
    w = 0

    for r, c in near(r1, c1, True):
        for x in range(n):
            for {{completion}}:
                if (r1 != x or c1 != y) and swapAndCheck(r, c, x, y):
                    w += 1
        
    if w != 0:
        print(""1 {}"".format(w))
    else:
        print(""2"")

",y in range(m),"y in range(m):
                if A[x][y] == r and A[x][y] == c:
                    continue
                elif A[x][y] == r + 1 and A[x][y] == c + 1:
                    continue
                elif A[x][y] == r - 1 and A[x][y] == c - 1:
                    continue
                elif A[x][y] == r + 1 and A[x][y] == c + 1:
                    continue
                elif A[x][y] == r - 1 and A[x][y] == c - 1:
                    continue
                elif A[x][y] == r + 1 and A[x][y] == c + 1:
                    continue
                elif A[x][y] == r - 1 and A[x]["
"import os
import sys
from io import BytesIO, IOBase

#_str = str
#str = lambda x=b"""": x if type(x) is bytes else _str(x).encode()
BUFSIZE = 8192

class FastIO(IOBase):
    newlines = 0

    def __init__(self, file):
        self._fd = file.fileno()
        self.buffer = BytesIO()
        self.writable = ""x"" in file.mode or ""r"" not in file.mode
        self.write = self.buffer.write if self.writable else None

    def read(self):
        while True:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            if not b:
                break
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines = 0
        return self.buffer.read()

    def readline(self):
        while self.newlines == 0:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            self.newlines = b.count(b""\n"") + (not b)
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines -= 1
        return self.buffer.readline()

    def flush(self):
        if self.writable:
            os.write(self._fd, self.buffer.getvalue())
            self.buffer.truncate(0), self.buffer.seek(0)

class IOWrapper(IOBase):
    def __init__(self, file):
        self.buffer = FastIO(file)
        self.flush = self.buffer.flush
        self.writable = self.buffer.writable
        self.write = lambda s: self.buffer.write(s.encode(""ascii""))
        self.read = lambda: self.buffer.read().decode(""ascii"")
        self.readline = lambda: self.buffer.readline().decode(""ascii"")

sys.stdin, sys.stdout = IOWrapper(sys.stdin), IOWrapper(sys.stdout)
input = lambda: sys.stdin.readline().rstrip(""\r\n"")

def main():
    n, m = list(map(int, input().strip().split(' ')))
    g = [list(map(int, input().strip().split(' '))) for _ in range(n)]
    bfs = set()
    dx = [-1, 1, 0, 0]
    dy = [0, 0, -1, 1]
    def check(x, y):
        if g[x][y] == 1:
            return True
        for i in range(4):
            nx, ny = x + dx[i], y + dy[i]
            if 0 <= nx < n and 0 <= ny < m and g[x][y] > g[nx][ny]:
                return True
        return False

    def check5(x, y):
        if not check(x, y):
            return False
        for i in range(4):
            nx, ny = x + dx[i], y + dy[i]
            if 0 <= nx < n and 0 <= ny < m and not check(nx, ny):
                return False
        return True

    bad = list()
    for x in range(n):
        for y in range(m):
            if g[x][y] == 1:
                continue
            if not check(x, y):
                bad.append([x, y])
    if not bad:
        print(0)
    elif len(bad) > 5:
        print(2)
    else:
        candidate = [bad[0]]
        for i in range(4):
            nx, ny = bad[0][0] + dx[i], bad[0][1] + dy[i]
            if 0 <= nx < n and 0 <= ny < m:
                candidate.append([nx, ny])
        res = 0
        for cx, cy in candidate:
            for x in range(n):
                for y in range(m):
                    if x == bad[0][0] and y == bad[0][1]:
                        continue
                    if cx == x and cy == y:
                        continue
                    g[cx][cy], g[x][y] = g[x][y], g[cx][cy]
                    flag = True
                    for bx, by in bad:
                        if {{completion}}:
                            flag = False
                            break
                    if flag and check5(x, y) and check5(cx, cy):
                        res += 1
                    g[cx][cy], g[x][y] = g[x][y], g[cx][cy]
        if res == 0:
            print(2)
        else:
            print(1, res)


    return

main()","not check(bx, by)",bx == cx and by == cy
