eval_prompt,ground_truth,model_output
"import sys
from itertools import chain
input = lambda: sys.stdin.readline().rstrip()

def solve():
    n, k = map(int, input().split())
    A = list(map(int, input().split()))
    B = list(map(int, input().split()))

    P = [0] * (n + 1)
    for i, a in enumerate(A):
        P[i + 1] = a + P[i]
    
    C = [i for i, b in enumerate(B) if b == 1]
    m = len(C)

    if m == 0:
        res = [2 * P[-1]] * n
        return "" "".join(map(str, res))
    
    cost = 0
    deposit = 0
    l = m - 1
    r = 0
    prv = [-1] * n
    nxt = [-1] * n

    for i in chain(range(C[0], n), range(C[0])):
        if B[i] == 1:
            need = k - deposit
            cost += need
            prv[i] = C[l]
            r = (r + 1) % m
            nxt[i] = C[r]
            l = (l + 1) % m
            
        else:
            {{completion}}
        
        deposit += need - A[i]
    
    cost -= deposit

    res = [0] * n
    for i, b in enumerate(B):
        if b == 1:
            res[i] = cost
            continue
        
        ans = cost

        if prv[i] < nxt[i]:
            need = P[nxt[i]] - P[prv[i]]
        else:
            need = P[-1] - P[prv[i]] + P[nxt[i]]
        
        ans -= need + max(0, need - k)

        if prv[i] < i:
            need = P[i] - P[prv[i]]
        else:
            need = P[-1] - P[prv[i]] + P[i]

        ans += need + max(0, need - k)

        if nxt[i] > i:
            need = P[nxt[i]] - P[i]
        else:
            need = P[-1] - P[i] + P[nxt[i]]
        
        ans += 2 * need
        res[i] = ans

    return "" "".join(map(str, res))

out = []
for _ in range(int(input())):
    out.append(solve())

print(""\n"".join(map(str, out)))","need = max(A[i] - deposit, 0)
            cost += 2 * need
            prv[i] = C[l]
            nxt[i] = C[r]","need = P[C[l]] - P[C[r]] + P[C[i]]
            cost += need
            prv[i] = C[l]
            nxt[i] = C[r]
            l = (l + 1) % m
            r = (r + 1) % m"
"#your code goes here
import sys;Z=sys.stdin.readline;Y=lambda:map(int,Z().split())
def f(v,k):return v if v<=k else v+v-k                                 #input
def solve(n,k,a,b):
 if 1 not in b:return solve(n,k<<1,[i<<1 for i in a],[1]*n)
 if b[-1]!=1:
  i=b.index(1)+1
  A=solve(n,k,a[i:]+a[:i],b[i:]+b[:i])
  return A[-i:]+A[:-i]
 f1=[0];f2=[0];s=v=0;p=n-1;d=[0]*n
 for i in range(n):
  if b[i]==1:f1.append(0);s+=f(v+a[i-1],k);v=0;p=i                  #if
  else:{{completion}}
 for i in range(n-2,-2,-1):
  if b[i]==1:f2.append(0);d[i]=f(v+a[i],k);v=0
  else:f2.append(f2[-1]+(a[i]<<1));v+=a[i]
 f1=f1[1:];f2=f2[-2::-1];A=[]
 for i in range(n):
  if b[i]==1:A.append(s)
  else:A.append(s-d[d[i]]+f(f1[i],k)+f2[i])
 return A
for _ in range(*Y()):n,k=Y();a=[*Y()];b=[*Y()];print(*solve(n,k,a,b))                    #return",f1.append(f1[-1]+a[i-1]);v+=a[i-1];d[i]=p,"f1.append(f1[-1]+(a[i-1]<<1));v+=a[i-1];p=i
 f1=f1[1:];f2=f2[-2::-1];A=[]
 for i in range(n):
  if b[i]==1:A.append(s)
  else:A.append(s-d[d[i]]+f(f1[i],k)+f2[i])
 return A
for _ in range(*Y()):n,k=Y();a=[*Y()];b=[*Y()];print(*solve(n,k,a,b))                    #return
'''
<|/ a tags=python,dynamic-programming,algorithm |>
<| a dscore=0 |>
<code>
import sys;Z=sys.stdin.read"
"import sys
input = lambda: sys.stdin.readline().rstrip()

n, a, b = map(int, input().split())
V = list(map(int, input().split()))

res = [[0] * (b + 1) for _ in range(a + 1)]

for m in range(a + b + 1):
    lb = max(0, m - b)
    ub = min(a, m)
    ylo = xlo = lb
    yhi = xhi = ub

    for v in V:
        ylo -= v
        yhi -= v

        if ylo >= ub:
            ylo = xlo = yhi = xhi = ub
            continue

        if yhi <= lb:
            ylo = xlo = yhi = xhi = lb
            continue

        if ylo < lb:
            xlo += lb - ylo
            ylo = lb
            yhi = ylo + xhi - xlo
        
        if yhi > ub:
            xhi -= yhi - ub
            yhi = ub
            ylo = yhi - xhi + xlo
    
    for c in range(lb, ub + 1):
        if c <= xlo:
            res[c][m - c] = ylo
        elif c >= xhi:
            {{completion}}
        else:
            res[c][m - c] = ylo + c - xlo

out = ["" "".join(map(str, row)) for row in res]
print(""\n"".join(out))",res[c][m - c] = yhi,res[c][m - c] = yhi
"import sys

def solve(A, B, tot, ops):
    if tot <= B:
        L = 0
    else:
        L = tot - B
    
    if tot >= A:
        R = A
    else:
        R = tot
    n = R - L + 1
    l, r = L, R
    lc = rc = 1

    for o in ops:
        if o > 0:
            # A -> B
            if o >= r - L:
                l = r = L
                lc = rc = n
            elif o <= l - L:
                l -= o
                r -= o
            else:
                lc += o - l + L
                l = L
                r -= o
        else:
            # A <- B
            o = -o
            if o >= R - l:
                l = r = R
                lc = rc = n
            elif o <= R - r:
                {{completion}}
            else:
                rc += o - R + r
                l += o
                r = R
        #print(o, tot, ""(%d[%d], %d[%d])"" % (l, lc, r, rc))
    if l == r:
        return L, R, [l] * n
    return L, R, [l] * lc + list(range(l + 1, r)) + [r] * rc


n, A, B = list(map(int, sys.stdin.readline().split()))
raw_ops = list(map(int, sys.stdin.readline().split()))
ops = []
for i in raw_ops:
    if i == 0: 
        continue
    if not ops:
        ops.append(i)
        continue
    if ops[-1] * i > 0:
        ops[-1] += i
    else:
        ops.append(i)

ret = [[0] * (B + 1) for _ in range(A + 1)]

for tot in range(A + B + 1):
    L, R, rest = solve(A, B, tot, ops)
    #print((A, B), tot, (L, R), rest)
    assert(R-L + 1 == len(rest))
    for l in range(L, R + 1):
        assert(0<= l <= A)
        assert(0<= tot - l <= B)
        assert(0 <= l - L < len(rest))
        ret[l][tot - l] = rest[l - L]

for i in ret:
    print(' '.join(map(str, i)))
","l += o
                r += o","l -= o
                r -= o"
"import sys
import io
import os

MOD = 998244353  # 1000000007   INV2 = (MOD + 1) >> 1 # pow(2, MOD - 2, MOD)
inf = 1 << 60


def solve():
    N, X, Y = read_int_tuple()
    A = [0] + read_int_list()
    
    dp = [[inf] * (N + 1) for _ in range(N + 1)]
    fp = [[inf] * (N + 1) for _ in range(N + 1)]
    gp = [[inf] * (N + 1) for _ in range(N + 1)]
    
    for i in range(1, N + 1):
        dp[i][i] = X
        fp[i][i], gp[i][i] = Y, Y * 2
        gp[i][i - 1] = 0
    
    for ln in range(2, N + 1):
        for l in range(1, N - ln + 2):
            r = l + ln - 1
            dp[l][r] = min(dp[l][k] + dp[k + 1][r] for k in range(l, r))
            
            if A[l] == A[r]:
                fp[l][r] = min(fp[l][r], fp[l][r - 1] + Y)
                gp[l][r] = min(gp[l][r], gp[l][r - 1] + Y * 2)
            
            for k in range(l, r):
                fp[l][r] = min(fp[l][r], fp[l][k] + dp[k + 1][r])
                gp[l][r] = min(gp[l][r], gp[l][k] + dp[k + 1][r])
            
            if A[l] == A[r]:
                last = r
                while l <= last and A[l] == A[last]:
                    {{completion}}

    print(dp[1][N])


def main():
    # region local test
    # if 'AW' in os.environ.get('COMPUTERNAME', ''):
    #     test_no = 1
    #     f = open(os.path.dirname(__file__) + f'\\in{test_no}.txt', 'r')

    #     global input
    #     input = lambda: f.readline().rstrip(""\r\n"")
    # endregion

    T = 1
    for t in range(T):
        solve()
        # print('YES' if solve() else 'NO')
        # print('Yes' if solve() else 'No')


# region IO
BUFSIZE = 8192


class FastIO(io.IOBase):
    newlines = 0

    def __init__(self, file):
        self._file = file
        self._fd = file.fileno()
        self.buffer = io.BytesIO()
        self.writable = ""x"" in file.mode or ""r"" not in file.mode
        self.write = self.buffer.write if self.writable else None

    def read(self):
        while True:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            if not b:
                break
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines = 0
        return self.buffer.read()

    def readline(self):
        while self.newlines == 0:
            b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE))
            self.newlines = b.count(b""\n"") + (not b)
            ptr = self.buffer.tell()
            self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr)
        self.newlines -= 1
        return self.buffer.readline()

    def flush(self):
        if self.writable:
            os.write(self._fd, self.buffer.getvalue())
            self.buffer.truncate(0), self.buffer.seek(0)


class IOWrapper(io.IOBase):
    def __init__(self, file):
        self.buffer = FastIO(file)
        self.flush = self.buffer.flush
        self.writable = self.buffer.writable
        self.write = lambda s: self.buffer.write(s.encode(""ascii""))
        self.read = lambda: self.buffer.read().decode(""ascii"")
        self.readline = lambda: self.buffer.readline().decode(""ascii"")


def print(*args, **kwargs):
    """"""Prints the values to a stream, or to sys.stdout by default.""""""
    sep, file = kwargs.pop(""sep"", "" ""), kwargs.pop(""file"", sys.stdout)
    at_start = True
    for x in args:
        if not at_start:
            file.write(sep)
        file.write(str(x))
        at_start = False
    file.write(kwargs.pop(""end"", ""\n""))
    if kwargs.pop(""flush"", False):
        file.flush()


sys.stdin, sys.stdout = IOWrapper(sys.stdin), IOWrapper(sys.stdout)

input = lambda: sys.stdin.readline().rstrip('\r\n')


def read_int_list():
    return list(map(int, input().split()))


def read_ints_minus_one():
    return [int(x) - 1 for x in input().split()]


def read_int_tuple():
    return map(int, input().split())

def read_encode_str(d=97):  # 'a': 97; 'A': 65
    return [ord(x) - d for x in input()]

def read_graph(n: int, m: int, d=1):
    g = [[] for _ in range(n)]
    for _ in range(m):
        u, v = map(int, input().split())
        g[u - d].append(v - d)
        g[v - d].append(u - d)
    return g

def read_grid(m: int):
    return [input() for _ in range(m)]

def read_int():
    return int(input())


read_str = input

# endregion

if __name__ == ""__main__"":
    main()","last -= 1
                    dp[l][r] = min(dp[l][r], gp[l][last] + X, fp[l][r] + X)","l += 1
                    last -= 1
                
                last = r
                while r <= last and A[r] == A[last]:
                    r += 1
                    last -= 1
                
                fp[l][r] = min(fp[l][r], fp[l][last] + Y)
                gp[l][r] = min(gp[l][r], gp[l][last] + Y * 2)
            
    for l in range(1, N + 1):
        dp[l][N] = min(dp[l][N], dp[N][N])
        fp[l][N] = min(fp[l][N], fp[N][N])
        gp[l]["
"enum = enumerate

test = int ( input ( ) )

for testtest in range ( test ) :

    n , k  = map ( int , input ( ) . split ( ) )
    
    F = list ( map ( int , input ( ) . split ( ) ) )
    
    D = list ( map ( int , input ( ) . split ( ) ) )
    
    V = [ F[i]*D[i] for i in range ( n ) ]
    
    V.sort()
        
    S = set()
    
    for f in F : 
        if f > k : 
            S.add(f)
    
    
    def check ( a , b ) :
        
        if b - a > k : return 0
        
        st = max ( b - k , 1 )
        en = a + k
        
        A = [ 0 for i in range ( en - st + 1 + 1 ) ]
        
        for s in S :
            
            v = ((st+s-1)//s)*s
            
            while v <= en :
                A[v-st] += 1
                v += s
                
        cur = 0
        
        for i in range ( st , st + k + 1 ) : cur += A[i-st]
        
        for i in range ( st , a + 1 ) :
        
            if cur == len(S) : return 1
            
            
            cur -= A[i-st]
            cur += A[i-st+k+1]
            
            
        return 0
        
        
        
    ans = 0
    
    a = 0
    b = 0
    
    while a < n and b < n :
        if check(V[a],V[b]) :
            ans = max ( ans , b - a + 1 )
            b += 1
        else :
            a += 1
            if a > b : {{completion}}
    
    print(n-ans)
            
            
            
    
    
    ",b = a,"break
            
            
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
"
"import sys
input = sys.stdin.readline

def solve():
    n, k = map(int, input().split())
    F = list(map(int, input().split()))
    D = list(map(int, input().split()))
    P = [f * d for f, d in zip(F, D)]
    
    ans = 0
    for p in P:
        L = max(0, p - k)
        R = p + k
        
        fixed = [0] * (k + 2)
        present = [0] * (k + 2)

        for f, d in zip(F, D):

            if L <= f * d <= p:
                fixed[0] += 1
                fixed[f * d + k - p + 1] -= 1
            
            elif p < f * d <= R:
                {{completion}}

            if f <= k + 1:
                present[0] += 1
                continue
            
            di = p // f

            if di > 0 and L <= f * di:
                present[0] += 1
                present[f * di + k - p + 1] -= 1
              
            if f * (di + 1) <= R:
                present[f * (di + 1) - p] += 1
        
        if present[0] == n:
            ans = max(ans, fixed[0])

        for j in range(1, k + 1):
            fixed[j] += fixed[j - 1]
            present[j] += present[j - 1]
            
            if present[j] == n:
                ans = max(ans, fixed[j])

    return n - ans  
        
T = int(input())
out = [solve() for _ in range(T)]
print(""\n"".join(map(str, out)))",fixed[f * d - p] += 1,"fixed[f * (d + 1)] += 1
            
            if f <= k + 1:
                present[0] += 1
                continue
            
            di = p // f

            if di > 0 and L <= f * di:
                present[0] += 1
                present[f * di + k - p + 1] -= 1
              
            if f * (di + 1) <= R:
                present[f * (di + 1) - p] += 1
        
        if present[0] == n:
            ans = max(ans, fixed[0])

        for j in range(1, k + 1):
            fixed[j] += fixed[j - 1]
            present[j] += present[j - 1]
            
            if present[j] == n:
"
"import sys

input = sys.stdin.readline

t = int(input())
for _ in range(t):
    n, k = map(int, input().split())
    f = list(map(int, input().split()))
    d = list(map(int, input().split()))
    p = [f[i] * d[i] for i in range(n)]
    p.sort()
    s = set()
    for fi in f:
        if fi > k:
            s.add(fi)

    def check(a, b):
        if b - a > k:
            return 0
        st = max(b - k, 1)
        en = a + k
        x = [0 for _ in range(en - st + 1 + 1)]
        for si in s:
            v = ((st + si - 1) // si) * si
            while v <= en:
                x[v - st] += 1
                v += si
        c = 0
        for i in range(st, st + k + 1):
            c += x[i - st]
        for i in range(st, a + 1):
            if c == len(s):
                return 1
            c -= x[i - st]
            c += x[i - st + k + 1]
        return 0

    result = 0
    a = 0
    b = 0
    while a < n and b < n:
        if check(p[a], p[b]):
            result = max(result, b - a + 1)
            b += 1
        else:
            a += 1
            if a > b:
                {{completion}}
    print(n - result)
",b = a,"a -= 1
                b += 1
    print(result)"
"import sys
input = sys.stdin.readline
class MinSegmentTree:
	""""""A data structure that can answer point update & range minimum queries.""""""

	def __init__(self, len_: int):
		self.len = len_
		self.tree = [0] * (2 * len_)

	def set(self, ind: int, val: int) -> None:
		""""""Sets the value at ind to val.""""""
		ind += self.len
		self.tree[ind] = val

		while ind > 1:
			self.tree[ind // 2] = min(self.tree[ind], self.tree[ind ^ 1])
			ind //= 2

	def range_min(self, start: int, end: int) -> int:
		"""""":return the minimum element of all elements in [start, end)""""""
		start += self.len
		end += self.len
		min_ = float(""inf"")
		while start < end:
			if start % 2 == 1:
				min_ = min(min_, self.tree[start])
				start += 1
			if end % 2 == 1:
				end -= 1
				min_ = min(min_, self.tree[end])

			start //= 2
			end //= 2
		return min_




for _ in range(int(input())):
    n,m = map(int,input().split())
    s = input()
    d1 = []
    d2 = []
    for i in range(n-1):
        d1.append((ord(s[i+1])-ord(s[i]))%26)
    for i in range(n-2):
        d2.append((ord(s[i+2])-ord(s[i]))%26)
    s1 = MinSegmentTree(n-1)
    s2 = MinSegmentTree(n-2)
    for i in range(n-1):
        s1.set(i,d1[i])
    for i in range(n-2):
        s2.set(i,d2[i])
    for i in range(m):
        s = list(map(int,input().split()))
        if s[0] == 1:
            l = s[1]-1
            r = s[2]
            x = s[3]
            if l != 0:
                d1[l-1] += x
                d1[l-1] %= 26
                s1.set(l-1,d1[l-1])
            if r != n:
                d1[r-1] -= x
                d1[r-1] %= 26
                s1.set(r-1,d1[r-1])
            for j in [l-1,l-2]:
                if n-3 >= j >= 0:
                    {{completion}}
            for j in [r-1,r-2]:
                if n-3 >= j >= 0:
                    d2[j] -= x
                    d2[j] %= 26
                    s2.set(j,d2[j])
        else:
            if s1.range_min(s[1]-1,s[2]-1) == 0 or s2.range_min(s[1]-1,s[2]-2) == 0:
                print('NO')
            else:
                print('YES')","d2[j] += x
                    d2[j] %= 26
                    s2.set(j,d2[j])","d1[j] += x
                    d1[j] %= 26
                    s2.set(j,d1[j])
        else:
            if s1.range_min(s[1]-1,s[2]-1) == 0 or s2.range_min(s[1]-1,s[2]-2) == 0:
                print('NO')
            else:
                print('YES')
        if s[0] == 2:
            l = s[1]-1
            r = s[2]
            x = s[3]
            if l != 0:
                d2[l-1] += x
                d2[l-1] %= 26
                s2.set(l-1,d2[l-1])
            if r != n:
                d2[r-1] -= x
                d2[r-1] %= 26
                s2.set(r-1,d2[r-1])"
"import collections
import math
import sys
import heapq

input = sys.stdin.readline


def inp():
    return (int(input()))
def inlt():
    return (list(map(int, input().split())))
def insr():
    s = input()
    return (list(s[:len(s) - 1]))
def invr():
    return (map(int, input().split()))

def lowbit(x):
    return x & -x

def update(index, d, tree):
    while index < len(tree):
        tree[index] += d
        index += lowbit(index)

def getsum(index, tree):
    res = 0
    while index > 0:
        res += tree[index]
        index -= lowbit(index)
    return res

def getsum_range(left, right, tree):
    res = 0 if left > right else getsum(right, tree) - getsum(left - 1, tree)
    return res


def solution():
    n, m = inlt()
    s = insr()
    s = [0] + [ord(i) - 97 for i in s]
    # x is the diff between s[i] and s[i+1]
    x = [-1] * (n + 1)
    for i in range(1, n):
        x[i] = (s[i + 1] - s[i]) % 26
    # y is the diff between s[i] and s[i+2]
    y = [-1] * (n + 1)
    for i in range(1, n - 1):
        y[i] = (s[i + 2] - s[i]) % 26
    # Fenwick tree of x and y, build the fenwick tree
    tree1 = [0] * (n + 5)
    tree2 = [0] * (n + 5)
    for i in range(1, n):
        if not x[i]:
            tree1[i] = 1
        if not y[i]:
            tree2[i] = 1
    for i in range(1, n + 5):
        j = i + lowbit(i)
        if j < n + 5:
            tree1[j] += tree1[i]
            tree2[j] += tree2[i]
    for _ in range(m):
        t = inlt()
        l, r = t[1], t[2]
        if t[0] == 1:
            u = t[3] % 26
            if not u:
                continue
            for i in [l-1, r]:
                d = u if i < l else -u
                if not 1 <= i < n:
                    {{completion}}
                if not x[i]:
                    update(i, -1, tree1)
                x[i] = (x[i] + d) % 26
                if not x[i]:
                    update(i, 1, tree1)
            z = [l - 2, l - 1, r - 1, r] if l != r else [l-2, r]
            for i in z:
                d = u if i < l else -u
                if not 1 <= i < n-1:
                    continue
                if not y[i]:
                    update(i, -1, tree2)
                y[i] = (y[i] + d) % 26
                if not y[i]:
                    update(i, 1, tree2)
        else:
            c = getsum_range(l, r - 1, tree1) + getsum_range(l, r - 2, tree2)
            ans = ""YES"" if not c else ""NO""
            print(ans)


if __name__ == '__main__':
    t = inp()
    for i in range(t):
        solution()
",continue,"d = -u
                if not x[i]:
                    update(i, -1, tree1)
                x[i] = (x[i] + d) % 26
                if not x[i]:
                    update(i, 1, tree1)
            z = [l - 2, l - 1, r - 1, r] if l != r else [l-2, r]
            for i in z:
                d = u if i < l else -u
                if not 1 <= i < n-1:
                    continue
                if not y[i]:
                    update(i, -1, tree2)
                y[i] = (y[i] + d) % 26
                if not y[i]:
                    update(i, 1, tree2)
        elif t[0] == 2:
            u = t[3] % 26
            if not u:
                continue
            for i in [l-1, "
"import sys
ipt = sys.stdin.readline

def iin():
    return int(ipt())
def lmin():
    return list(map(int,ipt().split()))

class Bit:
    '''
    0-indexed
    '''
    def __init__(self, n):
        self.size = n
        self.tree = [0] * (n + 1)
  
    def sum(self, i):
        '''
        iまでの和を求める
        '''
        i+=1
        s = 0
        while i > 0:
            s += self.tree[i]
            #s %= MOD
            i -= i & -i
        return s
  
    def add(self, i, x):
        '''
        iにxを追加する
        '''
        i+=1
        while i <= self.size:
            self.tree[i] += x
            #self.tree[i] %= MOD
            i += i & -i
    
    def get(self,i):
        """"""
        iの値を得る
        """"""
        return self.sum(i)-self.sum(i-1)

MOD = 26

for _ in range(iin()):
    N,Q = lmin()
    B = [0]*N
    S = ipt()[:-1]
    for i in range(1,N):
        B[i] = (ord(S[i])-ord(S[i-1]))%MOD
    
    
    
    bit2 = Bit(N)
    bit3 = Bit(N)
    for i in range(1,N):
        bit2.add(i,(B[i])%MOD == 0)
    for i in range(1,N-1):
        bit3.add(i,(B[i+1]+B[i])%MOD == 0)
    
    query = [lmin() for _ in range(Q)]
    for q in query:
        #print(B)
        if q[0] == 1:
            l,r,x = q[1:]
            if l != 1:
                B[l-1] = (B[l-1]+x)%MOD
                bit2.add(l-1,-bit2.get(l-1)+ (B[l-1]%MOD == 0))
                #print(bit2.get(l-1))
                if l-2 > 0:
                    {{completion}}
                if l != N:
                    #print(-bit3.get(l-1),(B[l]+B[l-1])%MOD)
                    bit3.add(l-1,-bit3.get(l-1) + ((B[l]+B[l-1])%MOD == 0))
                    #print(bit3.get(l-1))
            if r != N:
                B[r] = (B[r]-x)%MOD
                bit2.add(r,-bit2.get(r)+ (B[r]%MOD == 0))
                #print(bit2.get(r))
                if r != 1:
                    bit3.add(r-1,-bit3.get(r-1)+ ((B[r]+B[r-1])%MOD == 0))
                if r < N-1:
                    bit3.add(r,-bit3.get(r)+ ((B[r+1]+B[r])%MOD == 0))
        else:
            l,r = q[1:]
            if l == r:
                print(""YES"")
                continue

            if r-l >= 2 and bit3.sum(r-2)-bit3.sum(l-1) != 0:
                print(""NO"")
                continue

            if bit2.sum(r-1)-bit2.sum(l-1) != 0:
                print(""NO"")
                continue
            
            print(""YES"")


            
","bit3.add(l-2,-bit3.get(l-2)+ ((B[l-1]+B[l-2])%MOD == 0))","bit3.add(l-2,-bit3.get(l-2) + ((B[l-1]+B[l-2])%MOD == 0))
            if r != 1:
                B[r-1] = (B[r-1]-x)%MOD
                bit2.add(r-1,-bit2.get(r-1)+ (B[r-1]%MOD == 0))
                #print(bit2.get(r-1))
                if r-2 > 0:
                    bit3.add(r-2,-bit3.get(r-2) + ((B[r-1]+B[r-2])%MOD == 0))
        else:
            l,r = q[1:]
            if l == r:
                print(""YES"")
                continue

            if r-l >= 2 and bit"
"import sys

input = sys.stdin.readline

t = int(input())
for _ in range(t):
    m,n,k = map(int,input().split())
    grid = [list(input().strip()) for _ in range(m)]
    if m > n:
        m,n = n,m
        grid = list(zip(*grid))
    SS = [[0] * (n+1) for _ in range(m)]
    for i in range(m):
        for j in range(n):
            SS[i][j + 1] = SS[i][j] + (grid[i][j] == '#')
    ans = 0
    for i in range(m):
        for j in range(n):
            # 往上扫
            ans1 = 0
            ans2 = 0
            for l in range(min(k + 1,i + 1)):
                {{completion}}
            ans3 = 0
            ans4 = 0
            for l in range(min(k + 1,m - i)):
                left = max(0,j - k + l)
                right = min(n,j + k - l + 1)
                ans3 += SS[i + l][j + 1] - SS[i + l][left]
                ans4 += SS[i + l][right] - SS[i + l][j]
            ans = max(ans,ans1,ans2,ans3,ans4)
    print(ans)","left = max(0,j - k + l)
                right = min(n,j + k - l + 1)
                ans1 += SS[i - l][j + 1] - SS[i - l][left]
                ans2 += SS[i - l][right] - SS[i - l][j]","left = max(0,j - k + l)
                right = min(n,j + k - l + 1)
                ans1 += SS[i + l][j] - SS[i + l][left]
                ans2 += SS[i + l][right] - SS[i + l][j]
            ans = max(ans,ans1,ans2)
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            
            "
"# TLE solution

import sys
input = sys.stdin.readline

def solve():
    n, m, k = map(int, input().split())
    grid = [[char == ""#"" for char in input().rstrip()] for _ in range(n)]
    
    if n > m:
        grid = [list(row) for row in zip(*grid)]
        n, m = m, n

    k = min(k, m + n)
    ans = 0

    for _ in range(2):
        for _ in range(2):
            
            prv_diag = [0] * (m + k + 1)
            prv_col = [0] * (m + 1)

            for i in range(n):
                new_diag = [0] * (m + k + 1)
                new_col = [0] * (m + 1)
                dp = [0] * (m + 1)

                for j in range(m + k):
                    if j < m:
                        {{completion}}
                    if i - 1 >= 0 and j - 1 >= 0:
                        new_diag[j] += prv_diag[j - 1]
                    if i - k - 1 >= 0 and j - k - 1 >= 0:
                        new_diag[j] -= grid[i - k - 1][j - k - 1]
                
                for j in range(m - 1, -1, -1):
                    new_col[j] += grid[i][j] + prv_col[j]
                    if i - k - 1 >= 0:
                        new_col[j] -= grid[i - k - 1][j]
                    
                    dp[j] += dp[j + 1] + new_col[j] - new_diag[j + k + 1]
                    ans = max(ans, dp[j])
                
                prv_diag = new_diag
                prv_col = new_col

            grid.reverse()
        
        for row in grid:
            row.reverse()

    return ans
    

T = int(input())
out = [solve() for _ in range(T)]
print(""\n"".join(map(str, out)))",new_diag[j] += grid[i][j],"dp[j] = 0
                    else:
                        dp[j] = grid[i][j]
                
                for j in range(m + 1):
                    new_diag[j] += dp[j + k + 1]"
"import sys
input = sys.stdin.readline
def inp():
    return int(input())
def inlt():
    return list(map(int, input().split()))


def rotate_right(m0):
    Y0, X0 = len(m0), len(m0[0])
    Y1, X1 = X0, Y0
    m1 = [[0] * X1 for _ in range(Y1)]
    for y0 in range(Y0):
        for x0 in range(X0):
            m1[x0][X1 - 1 - y0] = m0[y0][x0]
    return m1


for _ in range(inp()):
    Y, X, k = inlt()
    k += 1
    m = [[int(c == '#') for c in input().strip()] for _ in range(Y)]
    if Y > X:
        m = rotate_right(m)
        Y, X = len(m), len(m[0])
    # print(m)

    v = [[0] * (Y + 1) for x in range(X)]
    d = [[0] * (Y + 1) for i in range(Y + X - 1)]  # y + x

    def f():
        r = 0
        # print('start')
        for x in range(X):
            vx = v[x]
            vx[0] = 0
            for y in range(Y):
                vx[y + 1] = vx[y] + m[y][x]
        # print(v)

        for i in range(Y + X - 1):
            di = d[i]
            for y in range(Y):
                di[y] = 0
            for y in range(Y):
                x = i - y
                if 0 <= x < X:
                    {{completion}}
        # print(d)

        # 0
        for y in range(Y):
            s = 0
            for k0 in range(k, 0, -1):
                if k - k0 == X:
                    break
                vx = v[k - k0]
                s += vx[min(k0 + y, Y)] - vx[y]
            # print(y, 0, s)
            r = max(r, s)

            for x in range(1, X):
                # print(y, x)
                if y + x + k - 1 >= len(d):
                    break
                vx = v[x - 1]
                s -= vx[min(k + y, Y)] - vx[y]
                di = d[y + x + k - 1]
                s += di[min(k + y, Y)] - di[y]
                # print(y, x, s)
                r = max(r, s)
        return r

    rr = 0
    for _ in range(2):
        for _ in range(2):
            rr = max(rr, f())
            for l in m:
                l.reverse()
        m.reverse()

    print(rr)
",di[y + 1] = di[y] + m[y][x],"di[y] += m[y][x]
            d[i] = di
        # print(d)

        for y in range(Y):
            s = 0
            for k0 in range(k, 0, -1):
                if k - k0 == X:
                    break
                vx = v[k - k0]
                s += vx[min(k0 + y, Y)] - vx[y]
            r = max(r, s)

        for x in range(1, X):
            vx = v[x - 1]
            s -= vx[min(k + y, Y)] - vx[y]
            di = d[y + x + k - 1]
            s += di[min(k + y, Y)] - di[y]
            r = max(r, s)
        return r

    rr"
"import sys
# from math import *
from collections import Counter,defaultdict,deque
input=sys.stdin.readline
mod=10**9+7
def get_ints():return map(int,input().split())
def get_int():return int(input())
def get_array():return list(map(int,input().split()))
def input():return sys.stdin.readline().strip()
fact=[]
ifact=[]
def cfact(n):
    fact.append(1)
    ifact.append(1)
    for i in range(1,n+1):
        fact.append(fact[-1]*i%mod)
        ifact.append(pow(fact[-1],(mod-2),mod))

cfact(5000)

def comb(n,r):
    return fact[n]*ifact[n-r]*ifact[r]

for _ in range(int(input())):
    n,k=get_ints()
    a=get_array()
    ma=[0]*(n+1)
    dp=[0]*(n+1)
    dp[0]=1
    for i in range(n):
        e=a[i]
        cnt=0
        ma[i+1]=ma[i]
        dp[i+1]=dp[i]
        for j in range(i,-1,-1):
            if a[j]==e:
                cnt+=1
            else:
                {{completion}}
            if cnt>=2*k:
                break
            if cnt<k:
                continue
            m=ma[j]+1
            if m<ma[i+1]:
                continue
            if m>ma[i+1]:
                ma[i+1]=m
                dp[i+1]=0
            c=1
            if cnt>2:
                c=comb(cnt-2,k-2)%mod
            dp[i+1]+=(dp[j]*c%mod)
            dp[i+1]%=mod
    print(dp[n])",continue,cnt=0
