eval_prompt,ground_truth,model_output
"from sys import stdin
from collections import deque
lst = stdin.read().split()
_s = 0
def inp(n=1):
    global _s
    ret = lst[_s:_s + n]
    _s += n
    return ret
def inp1():
    return inp()[0]

t = int(inp1())
for _ in range(t):
  n = int(inp1())
  c = inp1()
  s = inp1()
  ret = 0
  l = []
  last = ''
  for i in range(n):
    cur = s[i]
    if cur == last:
      continue
    if cur == c:
      last = cur
      l.append((c, i))
    elif cur == 'g':
      last = cur
      l.append(('g', i))
  first_g = -1
  for i in range(len(l)):
    if l[i][0] == 'g' and first_g != -1:
      continue
    elif {{completion}}:
      first_g = l[i][1]
    elif i == len(l) - 1:
      ret = max(ret, n - l[i][1] + first_g)
    else:
      ret = max(ret, l[i + 1][1] - l[i][1])
  print(ret)
",l[i][0] == 'g' and first_g == -1,cur == 'g'
"from itertools import islice
from sys import stdin

data = iter([int(x) for x in stdin.read().split()[1:]])

res = []
while True:
    try:
        n = next(data)
    except StopIteration:
        break
    q = next(data)
    counts = [0, 0]
    sums = [0, 0]
    for v in islice(data, n):
        counts[v % 2] += 1
        sums[v % 2] += v
    for _ in range(q):
        mod = next(data)
        x = next(data)
        to_add = counts[mod] * x
        if {{completion}}:
            counts[1 - mod] += counts[mod]
            sums[1 - mod] += sums[mod] + to_add
            counts[mod] = sums[mod] = 0
        else:
            sums[mod] += to_add
        res.append(sum(sums))

print('\n'.join(str(x) for x in res))",x % 2,counts[mod]
"from sys import stdin
from collections import deque
lst = list(map(int, stdin.read().split()))
_s = 0
def inp(n=1):
    global _s
    ret = lst[_s:_s + n]
    _s += n
    return ret
def inp1():
    return inp()[0]

t = inp1()
for _ in range(t):
  n = inp1()
  q = inp1()
  a = inp(n)
  tx = [inp(2) for _ in range(q)]
  odd = 0
  even = 0
  for i in a:
    if i % 2 == 0:
      even +=1
    else:
      odd +=1
  ret = sum(a)
  for i in tx:
    if i[0] == 0:
      ret += even * i[1]
      if i[1] % 2 != 0:
        odd = n
        even = 0
    else:
      ret += odd * i[1]
      if {{completion}}:
        even = n
        odd = 0
    print(ret)
",i[1] % 2 != 0,x % 2
"for _ in range(int(input())):
    n = int(input())
    a = list(map(int, input().split()))
    prefix = suffix = 0
    for i in range(n - 1):
        if {{completion}}:
            prefix += d
        else:
            suffix -= d
    print(abs(a[0] - prefix) + prefix + suffix)
",(d := a[i] - a[i + 1]) > 0,x>0
"for line in [*open(0)][2::2]:
  tot = 0
  list = line.split(' ')
  list2 = [0] + list
  minv = int(list[0])
  for val in range(len(list)-1):
    diff = int(list2[val+1]) - int(list[val+1])
    if {{completion}}:
      tot += diff
      minv -= diff
  print(tot-minv+abs(minv)+int(list[len(list)-1]))",(diff >= 0),x>0
"import math,sys;input=sys.stdin.readline;S=lambda:input().rstrip();I=lambda:int(S());M=lambda:map(int,S().split());L=lambda:list(M());mod1=1000000007;mod2=998244353
for _ in range(I()):
    n=I();a=L();d=[a[0]]
    for i in range(1,n):d.append(a[i]-a[i-1])
    for i in range(1,n):
        if {{completion}}:d[0]+=d[i]
    print(sum(abs(i) for i in d))",d[i]<=0,x < y
"for _ in range(int(input())):
    input()
    a = [int(x) for x in input().split()]
    prefix_value = a[0]
    suffix_value = 0
    steps = 0
    for x, y in zip(a, a[1:]):
        if x > y:
            steps += x - y
            prefix_value = y - suffix_value
        elif {{completion}}:
            steps += y - x
            suffix_value += y - x
    print(steps + abs(prefix_value))
",y > x,x < y
"from sys import stdin
a = int(stdin.readline())

for t in range(0,a):
    b = int(stdin.readline())
    c = stdin.readline().split()
    count = 0
    current = int(c[0])
    for u in range(0,b-1):
        if int(c[u+1])>int(c[u]):
            count+=(int(c[u+1])-int(c[u]))

        elif {{completion}}:
            count+=(int(c[u]) - int(c[u+1]))
            current = current - (int(c[u]) - int(c[u+1]))
        


    print(abs(current)+count)",int(c[u+1]) < int(c[u]),x < y
"t = int(input())
 
for _ in range(t):
	n = int(input())
	A = list(map(int,input().split()))
	res,r = 0,0
	for i in range(n-1):
		x = A[i+1]-A[i]
		if {{completion}}:  
			r+=x
		res+=abs(x)
	res+=abs(r-A[n-1])
	print(res) ",x>0,x < y
"def solve():
    n = int(input())
    a = [int(i) for i in input().split()]
    dl, dr = 0, 0
    for i in range(1, n):
        if {{completion}}:
            dr += (a[i]-dr)-(a[0]-dl)
        else:
            dl += (a[0]-dl)-(a[i]-dr)
    return dl+dr+abs(a[0]-dl)

for _ in range(int(input())):
    print(solve())",a[i]-dr >= a[0]-dl,x < y
"v = int(input())

while v > 0:
    n = int(input())
    arr = input().split()
    ori = int(arr[0])
    temp = 0
    ans = 0
    x = 1
    while x < n:
        nex = int(arr[x])
        ans += abs(nex - ori)
        if {{completion}}:
            temp += abs(nex - ori)
        ori = nex
        x += 1
    ans += abs(int(arr[0]) - temp)
    print(ans)
    v -= 1",nex - ori < 0,x>0
"import sys

T = int(sys.stdin.readline())
for t in range(T):
    n = int(sys.stdin.readline())
    a = [int(x) for x in sys.stdin.readline().strip().split(' ')]
    l, r = 0, 0
    for i in range(len(a) - 1):
        x, y = a[i], a[i+1]
        if x > y:
            l += x - y
        elif {{completion}}:
            r += y - x
    print(abs(a[-1]-r)+l+r)

# 4
# 3
# -2 -2 -2
# 3
# 10 4 7
# 4
# 4 -4 4 -4
# 5
# 1 -2 3 -4 5
",x < y,r<=0
"
# 1 0 0 1 0 0
# 0 1 0 0 0 1
# 1 1 1 2 2 2
# 0 1 1 1 1 2
# swap two same number is useless
# each time we swap i and i+1, only prefix of i is changed, either increased by 1 or decreased by 1

# same argument as of inversion, each time inversion can only increased by 1 or decreased by 1
# so in one step we can always move a prefix closer to the expected by 1
# Let s = sum(diff(prefix[a] - prefix[a'])) , we can always achive this in minimum time

# prefix + (0, 1) | (1,0)
# we would like to make every prefix of a is same as a' (with a' is fixed)

# when we swap pair (0,1) in two row, say we are at column j, then the prefix of one row decreased by 1 and the other is increased by 1 form the column j

# 1 1 1 0 0 0
# 0 0 0 1 1 1
# i

# Now let's construct array diff of two row
# Reprahsed of the problem
# In one step, we can either
# 1. increase / decrease any diff by 1
# 2. at a certain column, increase diff of either by 1 and decrease the other by 1  till the last column

# Analysis
# Go from the start since we have increamnt suffix operation
# If both element is same sign ,then add their abs since suffix operation not reduce their diff but also increase the total number of operatons, if on suffix operatons help the rest move closer to the target then we can just apply from the i+1 position to get the same result and take 1 less move
# If there are of different sign
# k = min(abs(row1[i]]), abs(row2[i])) normaly we would take k to make one ddiff move to zeros, but now with suffix opertions, we also move the other closer to 0 by k, so we are have free k more free operations, if this suffix make the rest worst then just apply k reverse suffix operation on i+1 to cancel the efffect so this algorithm always move to a better answer

n = int(input())

a, b, x, y = [list(map(int, input().split())) for _ in range(4)]
s0 = s1 = ans = 0
for m, n, p, q in zip(a, b, x, y):
    s0 += m
    s0 -= p
    s1 += n
    s1 -= q
    while s0 > 0 and s1 < 0:
        ans += 1
        s0 -= 1
        s1 += 1
    while {{completion}}:
        ans += 1
        s0 += 1
        s1 -= 1
    ans += abs(s0) + abs(s1)
print(-1 if s1 or s0 else ans)  # finally but prefix must be 0
",s0 < 0 and s1 > 0,s0 > 0 and s1 < 0
"n=int(input())
s=input()[::2],input()[::2]
t=input()[::2],input()[::2]

d=[0,0]
total=0
for y in range(n):
    for x in 0,1:
        d[x]+=(s[x][y]==""1"")-(t[x][y]==""1"")
    if d[0]>0 and d[1]<0:
        total+=1
        d[0]-=1
        d[1]+=1
    elif {{completion}}:
        total+=1
        d[0]+=1
        d[1]-=1
    total+=abs(d[0])+abs(d[1])
print(total if d==[0,0] else -1)",d[0]<0 and d[1]>0,d[0]>0 and d[1]<0
"def solve():
    # Size of the matrices.
    n = int(input())
    # Data matrix (the first two rows correspond to the original matrix
    # and the last two to the target matrix).
    matrix = []

    # Read the input data.
    for _ in range(4):
        matrix.append([int(data) for data in input().split()])

    top = 0  # Difference between the prefixes of the first rows of the matrices.
    bottom = 0  # Difference between the prefixes of the second rows of the matrices.
    total = 0  # Total cost of the operations.

    for i in range(n):
        top += (matrix[0][i] - matrix[2][i])  # Update the first prefix.
        bottom += (matrix[1][i] - matrix[3][i])  # Update the second prefix.

        # If the prefix differences have different signs, swap the exceeding one
        # in the positive row to the negative, spending an operation on it.
        if bottom < 0 and 0 < top:
            top -= 1
            bottom += 1
            total += 1
        elif {{completion}}:
            top += 1
            bottom -= 1
            total += 1

        # Update the total cost with the cost of fixing this prefix, since the last fix.
        total += abs(top) + abs(bottom)

    # The condition top + bottom == 0 is equivalent to top == 0 && bottom == 0, because top and
    # bottom always have the same sign or at least one is zero.
    # Therefore, if top + bottom != 0, then top != 0 or bottom != 0.
    # This mean the matrices have different amount of one, so the problem is unsolvable.
    if top + bottom != 0:
        return -1

    # Otherwise, the problem has a solution, and it's the total calculated cost.
    return total


print(solve())
",top < 0 and 0 < bottom,top<0 and bottom<0
"import math

lines = [*open(0)]
sizes = lines[1].split(' ')

tot, running = 0, 0
minval = 0

for lock in sizes:
    tot += int(lock)
    running += 1
    minval = max(minval, tot/running)

for mintime in lines[3:]:
  if {{completion}}:
    print(""-1"")
  else:
    print(math.ceil(tot/int(mintime)))",(int(mintime) < minval),"i,v in enumerate(I().split())"
"I=input;n=int(I());p=m=0
for {{completion}}:
  p+=int(v);m=max(m,(p+i)//(i+1))
for _ in [0]*int(I()):
  t=int(I());print([-1,(p+t-1)//t][t>=m])","i,v in enumerate(I().split())",_ in [0]*int(I())
"I=input;n=int(I());p=m=0
for i,v in enumerate(I().split()):
  p+=int(v);m=max(m,(p+i)//(i+1))
for {{completion}}:
  t=int(I());print([-1,(p+t-1)//t][t>=m])",_ in [0]*int(I()),"i,v in enumerate(I().split())"
"import math as ma

r = range
R = lambda: int(input())
num_of_locks = R()
vols_arr = list(map(int, input().split("" "")))
sum_of_vols = 0
avg_vols = []
for _ in r(len(vols_arr)): sum_of_vols += vols_arr[_]; avg_vols += ma.ceil(sum_of_vols/(_ + 1)),
max_avg_vols = max(avg_vols)
for _ in r(R()):
    liters = R(); answer = ma.ceil(sum_of_vols/liters)
    if {{completion}}:
        answer = -1
    print(answer)",max_avg_vols > liters,"i,v in enumerate(I().split())"
"n = int(input())
a = list(map(int, input().split()))
maxi = tot = 0
for i, j in enumerate(a, 1):
    tot += j
    maxi = max(maxi, (tot+i-1) // i)

q = int(input())
for _ in range(q):
    k = int(input())
    if {{completion}}:
        print(-1)
    else:
        # open x pipe
        # time = ceil(sum / x) => x increased => time decrease
        # => sum <= x * time -> x >= sum / time -> x = ceil(sum / time) (looking for x min)
        print((tot + k - 1) // k)
",k < maxi,(t<time)
"from sys import stdin, stderr


def debug(*args, **kwargs):
    print(*args, file=stderr, **kwargs)


_, volumes, _, *queries = stdin.readlines()
volumes = map(int, volumes.split())
queries = map(int, queries)

s = t_min = 0
for i, v in enumerate(volumes, 1):
    s += v
    div, mod = divmod(s, i)
    t_min = max(t_min, div + (mod != 0))

res = []
for q in map(int, queries):
    if {{completion}}:
        ans = -1
    else:
        div, mod = divmod(s, q)
        ans = div + (mod != 0)
    res.append(ans)

print('\n'.join(str(x) for x in res))
",q < t_min,_ in [0]*int(volumes)
"import itertools
m=0
n = int(input())
v = list(itertools.accumulate(map(int, input().split())))

for {{completion}}:
    m=max((v[i]-1)//(i+1)+1,m)
for _ in range(int(input())):
    t = int(input())
    print((v[-1] - 1) // t + 1 if t >= m else -1)
",i in range(n),for _ in range(int(input()))
"import itertools
m=0
n = int(input())
v = list(itertools.accumulate(map(int, input().split())))

for i in range(n):
    m=max((v[i]-1)//(i+1)+1,m)
for {{completion}}:
    t = int(input())
    print((v[-1] - 1) // t + 1 if t >= m else -1)
",_ in range(int(input())),i in range(n)
"number = int(input())
V = [int(i) for i in input().split()]
time,total = 0,0
for i in range(number):
    total += V[i]
    time = max(time,(total+i)//(i+1))
    pass
for q in range(int(input())):
    t = int(input())
    if{{completion}}: print(-1)
    else: print((total+t-1)//t)
    pass",(t<time),"number,V = map(int, input().split())"
"from math import ceil
r = range;i = lambda: int(input());s = lambda: input().split()
for _ in r(1):
    n = i();v = list(map(int,s()))
    dp = [];sum = 0;max = 0
    for _ in r(n):
        sum += v[_];val = ceil(sum/(_+1))
        dp += val, #comma --> tuple element
        if{{completion}}: max = val
    for _ in r(i()): t = i();print(ceil(sum/t)) if(max <= t) else print(-1)",(val > max),"i,v in enumerate(I().split())"
"from collections import Counter
import heapq
for _ in range(int(input())):
    _ = input()
    l = input().split()
    cnt = Counter(l)
    x = list(cnt.values())
    x.append(1)
    
    
    hp = []
    x.sort()
    for i, n in enumerate(x):
        if {{completion}}:
            heapq.heappush(hp, -(n-i-1))
    
    cnt = 0
    while hp and cnt + hp[0] < 0:
        n = heapq.heappop(hp)
        heapq.heappush(hp, n+1)
        cnt += 1
    print(len(x)+cnt)",n-i-1 > 0,j > 0
"t = int(input())

for i in range(t):
    n = int(input())
    p = [int(value) for value in input().split()]
    
    tree = [0] * n
	
    for i in range(len(p)):
	    tree[p[i] - 1] += 1
	    
    tree = sorted(tree)
    resposta = 0
    r = n
	
    while resposta <= r:
        s = 0
        c = 1
        m = (resposta + r) // 2
        neg1 = -1
        
        for i in range(n + neg1, neg1, neg1):
            if {{completion}}:
                break
            
            aux = tree[i] + s - m
            c += max(0, aux)
            s += 1
        
        if m - s >= c:
            r = m - 1
        
        else:
            resposta = m + 1
    
    print(resposta)",tree[i] == 0,j > 0
"from heapq import *

for _ in range(int(input())):
    n = int(input())
    pp = list(map(int, input().split()))
    sibs = [[] for _ in range(n+1)]
    for i,p in enumerate(pp, 2):
        sibs[p].append(i)
    child_infected = [False] * (n+1)
    isibs = sorted(range(1, n+1), key=lambda x:len(sibs[x]), reverse=True)
    remain = n
    to_spread = []
    for turn, isib in enumerate(isibs):
        children = sibs[isib]
        while {{completion}}:
            heappop(to_spread)
        remain -= len(to_spread)
        child_infected[isib] = True
        heappush(to_spread, (len(children)+turn, isib))
        remain -= 1
        if remain <= 0:
            break
    print(turn+1)
",to_spread and to_spread[0][0] <= turn,remain <= 0
"from heapq import *

for _ in range(int(input())):
    n = int(input())
    pp = list(map(int, input().split()))
    sibs = [[] for _ in range(n+1)]
    for i,p in enumerate(pp, 2):
        sibs[p].append(i)
    child_infected = [False] * (n+1)
    isibs = sorted(range(1, n+1), key=lambda x:len(sibs[x]), reverse=True)
    remain = n
    to_spread = []
    for turn, isib in enumerate(isibs):
        children = sibs[isib]
        while to_spread and to_spread[0][0] <= turn:
            heappop(to_spread)
        remain -= len(to_spread)
        child_infected[isib] = True
        heappush(to_spread, (len(children)+turn, isib))
        remain -= 1
        if {{completion}}:
            break
    print(turn+1)
",remain <= 0,to_spread and to_spread[0][0] <= turn
"from sys import stdin, stdout
from collections import defaultdict

t = int(stdin.readline())

for _ in range(t):
    n = int(stdin.readline())
    parents = [int(x) for x in stdin.readline().split()]
    counts = defaultdict(int)
    counts[0] = 1
    for i in parents:
        counts[i] += 1

    lives = [counts[i] for i in counts]
    lives.sort(reverse=True)

    for i in range(len(lives)):
        lives[i] -= len(lives)-i

    answer = len(lives)

    while max(lives) > 0:
        current_max = -1
        max_index = -1
        for i in range(len(lives)):
            lives[i] -= 1
            if {{completion}}:
                current_max = lives[i]
                max_index = i
        lives[max_index] -= 1
        answer += 1

    stdout.write(""{}\n"".format(answer))
",lives[i] > current_max,j > 0
"for _ in [0] * int(input()):
    n = int(input())
    a = list(map(int, input().split()))
    c = [0] * n + [1]
    for i in a:
        c[i - 1] += 1
    c = sorted(c, reverse=True)
    ans = sum(i > 0 for i in c)
    for i, j in enumerate(c):
        if j > 0:
            c[i] = i + j - ans
    c = sorted([i for i in c if i > 0], reverse=True)
    while c:
        ans += 1
        for i, j in enumerate(c):
            if {{completion}}:
                c[i] = j - 1 - (i == 0)
        c = sorted([i for i in c if i > 0], reverse=True)
    print(ans)
",j > 0,i in adi
"inf=10**18
dxy=[(0,1), (1,0), (-1, 0), (0, -1)]
mod=10**9+7
MOD=998244353
from collections import Counter

def solve():
    n = int(input())
    p = [int(i)-1 for i in input().split()]
    c = Counter(p)

    ans = len(c.values())+1
    adi = []
    for i, n in enumerate(sorted(c.values(), reverse=True)):
        if n+i-ans>0:
            adi.append(n+i-ans)
    if adi:
        adi.sort(reverse=True)
        cnt = 0
        #bi search
        r = max(adi)+1
        l = 0
        def is_ok(x):
            d = 0
            for {{completion}}:
                d += max(0, i-x)
            return d-x<=0

        while r-l>1:
            mid = (r+l)//2
            if is_ok(mid):r = mid 
            else: l = mid
        ans += r
    return ans


def main():
    T = int(input())
    for _ in range(T):
        print(solve())


main()",i in adi,is_ok(mid)
"inf=10**18
dxy=[(0,1), (1,0), (-1, 0), (0, -1)]
mod=10**9+7
MOD=998244353
from collections import Counter

def solve():
    n = int(input())
    p = [int(i)-1 for i in input().split()]
    c = Counter(p)

    ans = len(c.values())+1
    adi = []
    for i, n in enumerate(sorted(c.values(), reverse=True)):
        if n+i-ans>0:
            adi.append(n+i-ans)
    if adi:
        adi.sort(reverse=True)
        cnt = 0
        #bi search
        r = max(adi)+1
        l = 0
        def is_ok(x):
            d = 0
            for i in adi:
                d += max(0, i-x)
            return d-x<=0

        while r-l>1:
            mid = (r+l)//2
            if {{completion}}:r = mid 
            else: l = mid
        ans += r
    return ans


def main():
    T = int(input())
    for _ in range(T):
        print(solve())


main()",is_ok(mid),i in adi
"from heapq import heappop, heappush

t = int(input())
const = 1 << 18

for T in range(t):
    n = int(input())
    arr = [int(x) for x in input().split("" "")]

    things = {0: const}
    for x in range(len(arr)):
        if arr[x] in things:
            things[arr[x]] += 1
        else:
            things[arr[x]] = const

    laze = []
    for x in things:
        heappush(laze, -things[x])

    time = 0
    while len(laze) > 0:

        f = -laze[0]

        if f <= time:
            heappop(laze)
            continue
        elif f >= const:
            f -= const
            f += time + 1
            heappop(laze)

            if {{completion}}:
                heappush(laze, -f)
        else:
            f -= 1
            heappop(laze)

            if f > time:
                heappush(laze, -f)
        time += 1
    print(time)
",f > time,f > time
"from heapq import heappop, heappush

t = int(input())
const = 1 << 18

for T in range(t):
    n = int(input())
    arr = [int(x) for x in input().split("" "")]

    things = {0: const}
    for x in range(len(arr)):
        if arr[x] in things:
            things[arr[x]] += 1
        else:
            things[arr[x]] = const

    laze = []
    for x in things:
        heappush(laze, -things[x])

    time = 0
    while len(laze) > 0:

        f = -laze[0]

        if f <= time:
            heappop(laze)
            continue
        elif f >= const:
            f -= const
            f += time + 1
            heappop(laze)

            if f > time:
                heappush(laze, -f)
        else:
            f -= 1
            heappop(laze)

            if {{completion}}:
                heappush(laze, -f)
        time += 1
    print(time)
",f > time,f > time
"from collections import defaultdict

counter = defaultdict(int)

def solve(a):
    for ai in a:
        counter[ai] += 1
    count = list(counter.values())
    num_level = len(count)
    count.sort()

    for i in range(num_level):
        count[i] = max(count[i] - i - 2, 0)
    
    L = 0; R = max(count)

    if R == 0:
        return num_level + 1

    def check(k):
        b = count.copy()
        for {{completion}}:
            b[i] = max(b[i] - k, 0)
        if sum(b) <= k:
            return True
        return False

    while R - L > 1:
        mid = (R + L) // 2
        if(check(mid)):
            R = mid
        else:
            L = mid

    return num_level + 1 + R

for a in [*open(0)][2::2]:
    counter.clear()
    res = solve(a.split())
    print(res)",i in range(len(b)),sum(b) <= k
"from collections import defaultdict

counter = defaultdict(int)

def solve(a):
    for ai in a:
        counter[ai] += 1
    count = list(counter.values())
    num_level = len(count)
    count.sort()

    for i in range(num_level):
        count[i] = max(count[i] - i - 2, 0)
    
    L = 0; R = max(count)

    if R == 0:
        return num_level + 1

    def check(k):
        b = count.copy()
        for i in range(len(b)):
            b[i] = max(b[i] - k, 0)
        if {{completion}}:
            return True
        return False

    while R - L > 1:
        mid = (R + L) // 2
        if(check(mid)):
            R = mid
        else:
            L = mid

    return num_level + 1 + R

for a in [*open(0)][2::2]:
    counter.clear()
    res = solve(a.split())
    print(res)",sum(b) <= k,i in range(len(b))
"from collections import Counter
for _ in range(int(input())):
    n = int(input())
    m = max(Counter(input().split()).values())
    ans = n-m
    while {{completion}}:
        ans += 1
        m *= 2
    print(ans)
",m<n,m<n
"from collections import*
for a in[*open(0)][2::2]:
 n=len(a:=a.split());m=max(Counter(a).values());r=0
 while {{completion}}:r+=min(m,n-m)+1;m*=2
 print(r)",m<n,m<n
"import math

for t in range(int(input())):
    n=int(input())
    L=input().split()
    count={}
    for {{completion}}:
        try:
            count[i]+=1
        except:
            count[i]=1
    m=max(list(count.values()))
    print(int(n-m + math.ceil(math.log(n/m,2))))",i in L,m<n
"if True:
    from collections import Counter
    t = int(input())
    for {{completion}}:
        n = int(input())
        d = Counter(input().split()).most_common(1)[0][1]
        print([i for i in range(18) if (2**i)*d >= n][0]+n-d)",_ in range(t),n<18
"from sys import stdin
t = int(stdin.readline())
while t>0:
     t -= 1
     n = int(stdin.readline())
     a = sorted(list(map(int,stdin.readline().split())))
     M = 1
     temp = 1
     for i in range(1,n):
          if {{completion}}:
               temp = 1
          else:
               temp += 1
          M = max(M,temp)
     ind = 0
     temp = M
     while temp<n:
          ind += 1
          temp *= 2
     print(n-M+ind)
",a[i]>a[i-1],M<n
"for i in range(int(input())):
	n=int(input())
	a=input().split()
	from collections import Counter

	e,bb=Counter(a).most_common(1)[0]
	c=n-bb
	while {{completion}}:
		c+=1
		bb*=2
	print(c)",bb<n,"for i in range(int(input())):
	n=int(input())
	a=input().split()
	from collections import Counter

	e,bb=Counter(a).most_common(1)[0]
	c=n-bb
	while # TODO: Your code here:
		c+=1
		bb*=2
	print(c)
Complete the code in python to solve this programming problem:

Description: You are given an array $$$a$$$ of $$$n$$$ integers. Initially there is only one copy of the given array.You can do operations of two types:  Choose any array and clone it. After that there is one more copy of the chosen array.  Swap two elements from"
"from collections import Counter

for li in[*open(0)][2::2]:
    n=len(li:=li.split());
    m = max(Counter(li).values())
    ans =n-m
    while{{completion}}:
        ans+=1
        
        m=2*m
    print(ans)",(m<n),m<n
"from collections import Counter
def solve():
    n = int(input())
    freq = max(Counter(input().split()).values())
    left = n -  freq
    ans=0
    while{{completion}}:
        ans += 1+min(left,freq)
        left = left - min(left,freq)
        freq=2*freq
            
    print(ans)

while(True):
    try:
        test = int(input())
    except EOFError:
        break
    for i in range (test):
        solve()
",(left),i in range (test)
"from collections import Counter
def solve():
    n = int(input())
    freq = max(Counter(input().split()).values())
    left = n -  freq
    ans=0
    while(left):
        ans += 1+min(left,freq)
        left = left - min(left,freq)
        freq=2*freq
            
    print(ans)

while(True):
    try:
        test = int(input())
    except EOFError:
        break
    for {{completion}}:
        solve()
",i in range (test),(left)
"from sys import stdin, stdout
from collections import Counter
for _ in range(int(stdin.readline().strip())):
    n = int(stdin.readline().strip())
    b = a =  max(Counter(stdin.readline().split()).items(), key = lambda x:x[1])[1]
    ans = n - a
    while {{completion}}:
        a = a + a
        ans += 1
    stdout.write(f""{str(ans)}\n"")
",a < n,m<n
"N=int(input())
for _ in range(N):
    n = int(input())
    list_num = input().split(' ')

    d = dict()
    for num in list_num:
        if {{completion}}:
            d[num] = d[num] + 1
        else:
            d[num] = 1
    max_num = max(d.values())

    now = max_num
    ans = 0
    copy = 0
    while now < n:
        if copy > 0:
            ans += 1
            copy -= 1
            now += 1

        else:
            ans += 1
            copy = now
    
    print (ans)
",num in d,copy > 0
"N=int(input())
for _ in range(N):
    n = int(input())
    list_num = input().split(' ')

    d = dict()
    for num in list_num:
        if num in d:
            d[num] = d[num] + 1
        else:
            d[num] = 1
    max_num = max(d.values())

    now = max_num
    ans = 0
    copy = 0
    while now < n:
        if {{completion}}:
            ans += 1
            copy -= 1
            now += 1

        else:
            ans += 1
            copy = now
    
    print (ans)
",copy > 0,num in d
"t=int(input())
for i in range (t):
    n = int(input())
    m=n//4
    if n%4==0:
        print(m,m,m,m,end=' ')
    elif {{completion}}:
        print(m,2*m,m,1,end=' ')
    elif n%4==2:
        print(2*m-1,2*m+1,1,1,end=' ')
    else:
        print(2,4*m-2,2,1,end=' ')
    print(sep='')    ",n%4==1,n%4==2
"t=int(input())
for i in range (t):
    n = int(input())
    m=n//4
    if n%4==0:
        print(m,m,m,m,end=' ')
    elif n%4==1:
        print(m,2*m,m,1,end=' ')
    elif {{completion}}:
        print(2*m-1,2*m+1,1,1,end=' ')
    else:
        print(2,4*m-2,2,1,end=' ')
    print(sep='')    ",n%4==2,n%4==2
"for _ in range(int(input())):
    n = int(input())

    if n == 4:
        a = b = c = d = 1

    elif n == 5:
        a = c = d = 1
        b = 2

    elif n == 6:
        a = c = d = 1
        b = 3

    elif {{completion}}:
        c = d = b = 2
        a = n-6

    elif n%4 == 1:
        d = 1
        c = 2
        a = 2
        b = n-5

    elif n%4 == 2:
        d = 1
        c = 1
        a = (n-2)//2 - 1
        b = (n-2)//2 + 1

    else:
        d = 1
        c = 2
        b = 2
        a = n-5

    print(a, b, c, d)",n%4 == 0,n%4 == 1
"for _ in range(int(input())):
    n = int(input())

    if n == 4:
        a = b = c = d = 1

    elif n == 5:
        a = c = d = 1
        b = 2

    elif n == 6:
        a = c = d = 1
        b = 3

    elif n%4 == 0:
        c = d = b = 2
        a = n-6

    elif {{completion}}:
        d = 1
        c = 2
        a = 2
        b = n-5

    elif n%4 == 2:
        d = 1
        c = 1
        a = (n-2)//2 - 1
        b = (n-2)//2 + 1

    else:
        d = 1
        c = 2
        b = 2
        a = n-5

    print(a, b, c, d)",n%4 == 1,n%4 == 1
"t = int(input())
for _ in range(t):
    n = int(input())
    ans = []
    if n == 5:
        ans = [1, 2, 1, 1]
    elif {{completion}}:
        ans = [n // 4] * 4
    elif n % 2 == 0:
        ans = [(n - 2) // 2 - 1, (n - 2) // 2 + 1, 1, 1]
    else:
        a, c, d = 2, 2, 1
        b = n - a - c - d
        ans = [a, b, c, d]
    print(' '.join([str(a) for a in ans]))
",n % 4 == 0,n % 2 == 0
"t = int(input())
for _ in range(t):
    n = int(input())
    ans = []
    if n == 5:
        ans = [1, 2, 1, 1]
    elif n % 4 == 0:
        ans = [n // 4] * 4
    elif {{completion}}:
        ans = [(n - 2) // 2 - 1, (n - 2) // 2 + 1, 1, 1]
    else:
        a, c, d = 2, 2, 1
        b = n - a - c - d
        ans = [a, b, c, d]
    print(' '.join([str(a) for a in ans]))
",n % 2 == 0,n % 2 == 0
"for _ in range(int(input())):
    a=int(input())
    if a%4==0:
        print(a//4,a//4,a//4,a//4)
    else:
        if a%2==1:
            a1=(a-1)
            if a1%3==0:
                print(a1//3,a1//3,a1//3,1)
            elif a1%4!=0:
                a1=a-2
                print(a1//2,a1//2+1,1,1)
            elif {{completion}}:
                print(a1//4,a1//2,a1//4,1)
        else:
            a1=a-2
            print(a1//2-1,a1//2+1,1,1)
        
    ",a1%4==0,a%4 == 0
"t = int(input())
for test in range(t):
    a = []
    while len(a) != 8:
        s = input()
        if (len(s) == 8):
            a.append(s)
 
    x = 0
    y = 0
 
    for i in range(1, 7):
        for j in range(1, 7):
            if {{completion}}:
                x = i
                y = j
    print(x + 1, y + 1)
 
    
 
    
",(a[i][j] == '#' and a[i-1][j+1] == '#' and a[i-1][j-1] == '#'),"Complete the code in python to solve this programming problem:

Description: Mihai has an $$$8 \times 8$$$ chessboard whose rows are numbered from $$$1$$$ to $$$8$$$ from top to bottom and whose columns are numbered from $$$1$$$ to $$$8$$$ from left to right.Mihai has placed exactly one bishop on the chessboard. The bishop is not placed on the edges of the board. (In other words, the row and column of the bishop are between $$$2$$$ and $$$7$$$,"
"g=10**9+7
v=[1]+[0]*40001
for i in range(1,40001):
 if str(i)==str(i)[::-1]:
  for {{completion}}:v[j]=v[j]%g+v[j-i]
for n in[*open(0)][1:]:print(v[int(n)]%g)","j in range(i,40001)","i in range(1,40001):"
